usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke-,telat bayar,donasi
38,2000000,10,4500000,0,Pedagang,1,4,0
77,1900000,6,3500000,5,Wirausaha,4,0,3
83,1200000,6,1200000,3,Wirausaha,5,6,0
49,3000000,16,4600000,5,Pedagang,5,4,4
29,500000,8,1800000,3,Pekerja Lepas,5,6,5
80,2000000,3,5000000,1,Buruh,4,3,2
23,1800000,4,2300000,5,Pedagang,1,6,1
44,1400000,20,3000000,4,Guru/Dosen,2,5,8
83,1000000,16,1500000,3,Buruh,3,2,5
25,1200000,4,4600000,2,Wirausaha,3,5,1
40,500000,8,2300000,2,Pekerja Lepas,4,1,0
39,1800000,12,4600000,5,Pedagang,1,2,0
51,1200000,3,4600000,5,Pekerja Lepas,4,4,5
22,1000000,6,4800000,4,Pekerja Lepas,1,6,1
89,1200000,5,4600000,1,Pedagang,5,4,4
22,1500000,12,1800000,3,Pedagang,3,6,8
60,3000000,4,2500000,1,Pedagang,5,6,4
61,500000,12,1800000,1,Wirausaha,3,3,4
40,1600000,12,3500000,2,Wirausaha,5,5,6
85,1200000,10,2000000,0,Guru/Dosen,1,5,1
50,1400000,16,4000000,4,Pekerja Lepas,4,0,4
76,2000000,6,4600000,1,Buruh,4,4,6
22,3000000,6,1500000,4,Pedagang,3,6,5
30,2000000,20,4000000,3,Buruh,3,5,5
45,1200000,12,2000000,5,Guru/Dosen,2,6,4
75,500000,16,3500000,1,Wirausaha,2,3,0
54,1200000,16,2300000,3,Pedagang,1,3,6
87,700000,4,5000000,3,Buruh,4,3,0
29,2000000,16,4500000,5,Buruh,4,0,2
55,1500000,8,2300000,0,Wirausaha,2,0,0
82,2500000,10,4000000,3,Buruh,5,4,8
89,500000,8,1500000,2,Pekerja Lepas,2,6,7
83,1800000,8,4000000,1,Wirausaha,2,0,0
55,1500000,8,4400000,1,Pekerja Lepas,1,6,8
51,1600000,3,2000000,0,Pedagang,5,2,1
78,1200000,4,4000000,0,Pedagang,5,2,8
95,1200000,10,2300000,0,Pedagang,4,3,1
71,1800000,4,2000000,0,Pedagang,1,6,4
86,1200000,5,4600000,3,Pedagang,3,6,8
36,2500000,4,4800000,3,Pedagang,3,0,0
72,2000000,4,1800000,4,Pedagang,2,0,1
31,1200000,3,4500000,5,Pekerja Lepas,4,6,6
74,1400000,16,4500000,2,Pedagang,5,6,1
46,700000,12,1500000,4,Pedagang,5,3,0
46,1200000,10,4600000,2,Guru/Dosen,4,2,3
48,1500000,6,5000000,1,Guru/Dosen,2,1,1
100,3000000,16,3500000,5,Wirausaha,3,6,5
58,1500000,8,4000000,0,Guru/Dosen,5,5,3
27,1500000,12,2300000,5,Guru/Dosen,2,6,6
50,3000000,10,4600000,5,Pedagang,1,6,4
54,1200000,16,3500000,1,Pekerja Lepas,5,2,1
66,3000000,5,1500000,2,Guru/Dosen,3,5,0
80,1200000,20,2000000,3,Guru/Dosen,1,6,1
67,700000,12,2500000,2,Buruh,4,5,4
57,1200000,4,2500000,3,Wirausaha,3,2,0
60,500000,12,3500000,2,Guru/Dosen,3,0,5
78,500000,10,4400000,1,Guru/Dosen,1,1,0
66,1200000,20,5000000,0,Pedagang,5,3,6
83,1000000,4,4000000,3,Guru/Dosen,4,4,6
46,1500000,8,4400000,3,Buruh,2,1,1
52,500000,20,4600000,3,Guru/Dosen,4,0,6
79,500000,12,1200000,4,Pekerja Lepas,2,6,6
81,1200000,16,1500000,2,Pekerja Lepas,4,5,1
49,1900000,4,1800000,3,Pedagang,4,3,3
41,1000000,8,4000000,3,Buruh,5,0,5
47,1400000,4,2000000,5,Buruh,1,5,3
20,500000,4,4500000,1,Wirausaha,3,4,4
44,1000000,4,4000000,2,Pedagang,4,2,1
24,1400000,5,2000000,0,Buruh,1,5,6
82,1000000,3,2000000,3,Pedagang,3,0,7
77,500000,10,4000000,1,Pedagang,5,2,8
45,3000000,10,2000000,3,Pedagang,4,6,1
51,1900000,10,3000000,5,Pedagang,5,4,1
54,1200000,10,2000000,2,Buruh,2,5,0
92,1800000,10,2300000,4,Buruh,4,1,2
34,1800000,16,1800000,2,Buruh,4,4,8
74,700000,8,4400000,2,Pedagang,5,4,3
69,1000000,16,2500000,0,Guru/Dosen,4,6,1
97,1200000,10,4400000,0,Guru/Dosen,3,4,2
51,1200000,16,4000000,2,Pekerja Lepas,1,5,0
36,3000000,4,1800000,5,Pedagang,2,4,3
75,1400000,4,1500000,2,Buruh,2,5,4
27,1400000,6,1800000,5,Wirausaha,5,3,7
38,1800000,16,1800000,0,Pedagang,2,0,2
29,3000000,20,4400000,1,Pekerja Lepas,3,3,4
77,1900000,6,2500000,0,Pekerja Lepas,3,2,5
81,1200000,3,3500000,0,Pedagang,1,5,8
91,1900000,10,3000000,0,Guru/Dosen,2,2,4
51,1500000,4,4600000,2,Wirausaha,2,4,5
51,500000,8,1200000,1,Pedagang,5,3,6
33,1900000,3,5000000,5,Pedagang,1,0,6
87,1200000,6,3000000,4,Guru/Dosen,2,1,5
60,500000,8,4600000,2,Buruh,3,5,4
89,1500000,5,2000000,5,Pedagang,5,1,3
30,1500000,10,4500000,5,Buruh,3,5,0
62,2500000,4,1200000,0,Pedagang,4,2,5
81,500000,5,2000000,1,Pedagang,4,6,3
86,1200000,12,2300000,0,Pekerja Lepas,3,4,0
71,1000000,4,2000000,5,Pedagang,1,2,1
25,1900000,20,4600000,3,Wirausaha,5,3,4
74,1200000,3,3500000,3,Pedagang,4,0,6
82,1200000,10,2500000,2,Pekerja Lepas,3,3,1
73,1900000,10,4400000,0,Pedagang,5,1,1
41,1200000,10,1800000,3,Pedagang,4,4,0
32,1200000,3,2500000,3,Pedagang,3,5,4
99,1500000,4,4000000,5,Pedagang,5,6,7
52,1000000,4,3500000,4,Pedagang,2,4,1
20,2000000,3,4500000,0,Pedagang,1,4,6
35,2500000,10,3500000,1,Buruh,5,0,0
86,3000000,4,2000000,5,Wirausaha,4,4,2
58,700000,6,3000000,4,Pedagang,5,5,1
91,1900000,12,3000000,3,Pedagang,1,6,7
64,500000,5,2300000,4,Buruh,5,3,5
87,1200000,8,1800000,4,Buruh,5,3,1
37,3000000,3,1200000,0,Pedagang,1,4,2
55,500000,6,2500000,0,Wirausaha,1,2,1
61,1800000,3,4000000,0,Wirausaha,1,0,2
23,1200000,10,4400000,0,Pedagang,3,3,6
28,2000000,8,2000000,1,Wirausaha,3,1,2
81,1200000,8,2300000,4,Guru/Dosen,1,3,3
97,1200000,20,3000000,1,Wirausaha,4,4,5
52,1200000,4,2300000,2,Buruh,1,3,1
22,1800000,8,1800000,1,Pedagang,5,1,6
37,1500000,10,3500000,0,Wirausaha,1,6,6
53,1200000,20,2000000,0,Pedagang,3,1,0
47,3000000,4,4600000,3,Guru/Dosen,3,3,1
53,2500000,3,5000000,5,Guru/Dosen,3,0,6
78,1800000,4,4000000,4,Guru/Dosen,5,0,0
61,500000,8,3500000,0,Guru/Dosen,2,5,0
74,1200000,3,2500000,2,Buruh,5,0,1
60,3000000,10,5000000,1,Pedagang,4,6,0
52,1200000,8,4000000,3,Pedagang,2,5,2
86,2500000,10,4800000,5,Wirausaha,1,6,4
63,1600000,12,2500000,1,Buruh,5,3,5
82,2500000,10,4000000,2,Buruh,3,3,0
67,500000,4,1800000,2,Buruh,1,2,1
85,1400000,4,4800000,0,Buruh,5,0,6
29,1200000,20,1200000,3,Pekerja Lepas,5,4,0
97,1900000,12,5000000,4,Pedagang,2,4,5
98,1600000,12,4400000,1,Pedagang,5,5,1
64,3000000,16,3500000,0,Pekerja Lepas,2,1,0
61,1500000,10,4800000,3,Wirausaha,1,3,6
24,1200000,20,1500000,5,Pedagang,3,6,0
92,700000,4,4800000,0,Pedagang,5,1,0
49,3000000,16,3000000,3,Pedagang,2,2,0
41,1000000,10,4000000,0,Guru/Dosen,5,3,3
70,500000,20,4400000,1,Wirausaha,4,1,1
65,1000000,4,1500000,0,Guru/Dosen,1,6,1
75,1500000,20,3500000,0,Guru/Dosen,5,0,1
79,1500000,16,2500000,2,Pedagang,4,0,6
34,1200000,10,2500000,3,Guru/Dosen,1,0,1
31,1600000,4,1800000,5,Pedagang,5,4,5
78,1200000,20,4800000,2,Pedagang,3,4,4
72,500000,4,3000000,4,Buruh,5,6,0
83,3000000,4,1800000,0,Pekerja Lepas,4,2,6
87,700000,4,4600000,3,Guru/Dosen,3,3,5
58,1000000,10,3500000,5,Wirausaha,5,2,0
94,1500000,5,5000000,3,Buruh,1,3,1
46,1200000,5,1800000,3,Wirausaha,4,3,4
28,700000,10,5000000,4,Wirausaha,1,5,1
80,1200000,6,4600000,1,Buruh,5,4,4
26,2000000,6,4800000,4,Wirausaha,4,1,1
47,2000000,4,5000000,1,Pedagang,3,1,3
32,500000,3,2500000,3,Pekerja Lepas,4,6,0
38,1800000,12,2000000,0,Pekerja Lepas,2,4,4
65,1400000,8,4000000,5,Pedagang,3,3,0
24,1400000,12,4000000,0,Pekerja Lepas,5,2,8
58,1500000,3,4600000,2,Pedagang,5,4,0
87,1400000,5,3500000,2,Buruh,3,4,5
24,700000,8,2000000,4,Wirausaha,1,5,5
94,700000,4,2000000,3,Buruh,2,4,0
83,1200000,10,1200000,2,Pedagang,1,2,1
42,1600000,20,2500000,1,Pekerja Lepas,5,5,0
68,1600000,10,2300000,0,Wirausaha,2,5,0
92,500000,4,3000000,2,Wirausaha,1,0,8
72,1500000,3,1500000,4,Guru/Dosen,2,3,6
50,1000000,10,2500000,3,Pekerja Lepas,4,0,6
77,1200000,8,1500000,2,Pedagang,5,3,6
44,700000,8,1500000,1,Pedagang,2,5,0
81,2500000,12,2500000,2,Pedagang,2,6,2
28,500000,3,3000000,1,Pedagang,1,0,2
62,1000000,3,2500000,4,Buruh,4,2,2
28,700000,3,2000000,5,Guru/Dosen,2,2,6
54,1900000,12,4800000,3,Wirausaha,2,6,0
74,500000,10,4400000,4,Pekerja Lepas,1,1,1
77,1200000,16,2300000,2,Pekerja Lepas,3,4,8
29,1600000,10,2500000,4,Pekerja Lepas,4,4,0
39,1000000,16,1500000,4,Pekerja Lepas,1,6,0
54,1400000,16,5000000,2,Pedagang,3,0,8
58,1500000,8,2000000,2,Buruh,2,2,0
82,1600000,5,4600000,0,Guru/Dosen,1,0,1
25,1200000,8,4000000,4,Pedagang,2,3,5
84,1800000,10,2500000,3,Pedagang,1,1,1
92,2000000,4,2300000,0,Guru/Dosen,1,4,5
90,3000000,16,2500000,0,Guru/Dosen,3,5,1
93,1400000,4,4000000,4,Guru/Dosen,2,3,3
58,1200000,16,4600000,3,Pekerja Lepas,4,1,0
56,2000000,5,1200000,4,Guru/Dosen,2,1,1
57,1000000,20,1800000,4,Wirausaha,3,1,4
89,1200000,8,4000000,0,Guru/Dosen,2,3,2
60,1000000,8,1200000,2,Guru/Dosen,2,1,1
77,700000,4,1200000,1,Guru/Dosen,4,2,1
84,1800000,8,4600000,5,Wirausaha,2,5,2
66,1000000,12,4600000,5,Pedagang,5,5,4
94,1200000,10,4400000,0,Guru/Dosen,3,1,0
60,1200000,3,2000000,3,Guru/Dosen,3,1,0
91,1800000,8,1500000,4,Guru/Dosen,5,1,4
34,2000000,10,1200000,3,Guru/Dosen,4,5,0
28,2000000,12,1500000,0,Pedagang,3,5,1
62,500000,4,2500000,1,Guru/Dosen,4,3,0
30,1900000,4,2500000,1,Buruh,4,4,0
52,1200000,16,4000000,3,Guru/Dosen,1,4,0
45,1500000,20,4400000,3,Pedagang,1,2,1
49,500000,20,4400000,5,Buruh,3,0,2
59,1000000,16,1500000,2,Pedagang,3,0,1
73,1600000,10,4000000,2,Pedagang,2,5,1
78,2000000,4,4600000,0,Guru/Dosen,5,6,3
68,1200000,6,1500000,3,Pekerja Lepas,5,2,5
84,1600000,5,2000000,1,Pedagang,3,2,5
33,1200000,10,4800000,4,Pekerja Lepas,3,4,0
82,1400000,5,3500000,2,Pedagang,4,5,0
43,500000,10,2000000,0,Pedagang,1,1,0
21,1900000,10,3000000,1,Wirausaha,3,6,5
23,1400000,4,3000000,1,Buruh,2,0,4
54,1200000,16,4600000,5,Guru/Dosen,1,0,3
31,500000,10,4600000,3,Pedagang,1,5,8
63,1800000,4,2500000,4,Pedagang,2,2,0
59,2000000,8,3000000,1,Buruh,1,1,1
50,3000000,16,4500000,3,Buruh,1,5,6
84,700000,3,4000000,2,Buruh,1,1,6
33,2500000,4,3500000,0,Pedagang,5,0,0
81,700000,16,4000000,3,Wirausaha,5,5,1
43,3000000,20,4400000,4,Pedagang,1,2,4
81,700000,20,4800000,3,Pedagang,5,5,0
22,1800000,10,4000000,1,Buruh,1,4,3
99,500000,3,1200000,5,Guru/Dosen,5,5,1
63,3000000,6,2000000,1,Buruh,5,1,1
59,1200000,10,3000000,5,Wirausaha,1,2,8
100,1900000,4,4400000,4,Buruh,3,3,3
43,500000,10,4600000,5,Pekerja Lepas,2,3,0
40,1900000,12,4400000,5,Pekerja Lepas,1,4,3
48,1500000,6,4000000,4,Pedagang,1,2,5
71,1900000,8,4000000,1,Pekerja Lepas,2,4,4
80,3000000,3,4600000,5,Pedagang,1,3,1
45,3000000,5,2500000,3,Pedagang,4,1,7
53,1500000,3,2000000,5,Pekerja Lepas,1,2,4
94,1200000,20,1800000,0,Pedagang,2,0,1
96,500000,10,2300000,5,Pedagang,3,3,8
44,1200000,3,5000000,4,Pedagang,4,0,3
21,1800000,6,2300000,2,Buruh,2,6,5
60,700000,12,1500000,3,Pedagang,5,3,2
79,700000,8,4400000,0,Pekerja Lepas,5,6,4
42,1800000,3,4400000,3,Guru/Dosen,3,4,0
62,3000000,12,3500000,4,Guru/Dosen,2,3,2
32,1200000,12,5000000,0,Pedagang,1,0,8
57,1800000,5,1500000,4,Pedagang,1,5,0
58,1500000,16,4800000,5,Wirausaha,4,0,0
83,1400000,5,4400000,4,Pekerja Lepas,5,0,6
59,1400000,4,1500000,4,Wirausaha,3,2,6
86,1500000,3,4800000,4,Pedagang,3,0,1
67,700000,4,1800000,3,Buruh,2,1,3
28,500000,12,2300000,1,Guru/Dosen,4,5,8
25,1500000,4,1500000,5,Guru/Dosen,3,1,4
81,3000000,12,4800000,4,Pedagang,4,1,0
63,1200000,4,3000000,3,Pedagang,3,3,0
22,1800000,4,4500000,2,Guru/Dosen,3,5,1
29,1000000,10,1800000,2,Pedagang,2,2,1
60,1200000,20,3000000,2,Pekerja Lepas,5,0,2
49,3000000,12,2500000,3,Guru/Dosen,4,6,2
43,1900000,20,4800000,3,Pedagang,3,5,7
93,3000000,10,2300000,2,Pedagang,4,5,0
71,1200000,5,3000000,3,Buruh,3,1,0
57,1400000,12,5000000,5,Pedagang,3,1,3
99,500000,3,2000000,5,Guru/Dosen,1,0,6
33,2000000,10,3500000,3,Pedagang,1,6,6
88,1000000,8,1200000,4,Pedagang,2,6,3
52,2500000,10,4000000,0,Pedagang,4,1,1
34,1400000,4,5000000,4,Wirausaha,4,0,5
67,1800000,16,3500000,0,Wirausaha,2,4,7
29,3000000,20,2500000,0,Pedagang,2,6,4
31,1600000,20,3500000,4,Pekerja Lepas,5,6,1
84,500000,20,4600000,0,Pedagang,3,6,0
24,1600000,4,4400000,0,Pedagang,4,3,1
96,1000000,16,4500000,0,Pedagang,2,3,2
90,1200000,5,1500000,1,Buruh,3,2,6
99,1600000,10,2500000,4,Wirausaha,5,6,1
86,1800000,8,4000000,3,Guru/Dosen,3,4,1
24,500000,10,3500000,0,Pedagang,4,2,0
74,1000000,6,4000000,0,Pekerja Lepas,3,0,3
81,1600000,5,1500000,2,Wirausaha,2,2,6
91,1200000,10,3000000,1,Pedagang,5,6,4
89,1900000,8,2300000,0,Pekerja Lepas,2,0,0
63,2000000,12,1800000,0,Pekerja Lepas,5,3,3
36,500000,4,4600000,4,Guru/Dosen,5,6,7
68,700000,4,2000000,2,Guru/Dosen,4,6,8
96,1200000,4,4000000,2,Buruh,3,5,0
48,2500000,5,4400000,3,Guru/Dosen,5,4,4
20,1500000,16,4500000,2,Buruh,5,3,0
86,1000000,3,4500000,4,Pekerja Lepas,5,3,1
23,1000000,4,5000000,4,Buruh,2,5,3
81,1400000,3,4800000,1,Buruh,1,0,6
99,1900000,10,4500000,2,Wirausaha,4,6,8
78,1200000,10,4000000,5,Pedagang,2,0,6
28,700000,10,4400000,0,Pekerja Lepas,4,3,5
47,1200000,20,1200000,1,Guru/Dosen,5,1,4
64,500000,5,1200000,4,Buruh,4,0,6
42,1400000,16,2300000,0,Pekerja Lepas,3,4,8
76,500000,12,3500000,1,Wirausaha,4,6,4
33,1200000,6,3000000,0,Pekerja Lepas,5,6,0
94,500000,5,5000000,5,Pedagang,5,0,1
32,500000,10,4500000,3,Buruh,1,6,1
76,1000000,4,4600000,4,Pekerja Lepas,3,1,3
44,1200000,20,1200000,2,Pedagang,2,3,3
64,1800000,6,4400000,3,Guru/Dosen,5,1,2
88,3000000,10,4800000,5,Wirausaha,2,5,7
50,1500000,10,4400000,3,Guru/Dosen,3,6,5
73,500000,3,1500000,0,Pedagang,4,5,1
21,1600000,10,2500000,4,Pedagang,3,2,6
35,500000,10,3500000,1,Wirausaha,1,5,2
42,1000000,5,4400000,0,Wirausaha,3,5,1
81,500000,5,4000000,5,Pekerja Lepas,4,5,4
38,1200000,8,2000000,4,Pedagang,5,1,4
44,500000,8,1200000,0,Pekerja Lepas,1,3,1
98,1200000,10,3000000,3,Wirausaha,1,5,0
62,1200000,4,5000000,4,Pekerja Lepas,5,6,8
79,700000,4,4000000,2,Pedagang,5,5,8
77,3000000,3,4800000,0,Buruh,5,4,8
88,1500000,4,1200000,5,Wirausaha,5,6,6
86,1500000,10,1200000,5,Pedagang,3,2,0
78,1200000,5,3000000,5,Pekerja Lepas,2,1,0
85,1800000,5,4500000,2,Pedagang,4,3,2
88,500000,12,4000000,2,Pedagang,1,0,0
55,1600000,12,2500000,5,Wirausaha,3,5,0
26,500000,16,4800000,4,Pedagang,1,4,4
34,3000000,10,2500000,2,Pedagang,1,4,0
57,1800000,16,2300000,0,Wirausaha,1,5,2
69,1200000,10,2500000,0,Pekerja Lepas,2,1,2
91,500000,20,5000000,0,Buruh,2,2,1
42,2000000,3,4600000,2,Pedagang,1,0,1
70,700000,4,1200000,5,Guru/Dosen,2,3,0
77,1800000,16,4000000,4,Pedagang,2,0,2
48,1000000,6,5000000,0,Buruh,5,5,0
96,1200000,16,2000000,3,Pedagang,1,1,2
27,500000,4,3000000,0,Wirausaha,5,1,4
57,1200000,10,4400000,0,Pekerja Lepas,3,0,6
78,700000,10,4500000,0,Wirausaha,5,1,2
60,3000000,5,4800000,5,Pekerja Lepas,4,5,2
31,1400000,6,3500000,2,Buruh,4,1,4
44,1000000,5,3000000,1,Pedagang,4,0,4
90,1200000,16,1500000,3,Buruh,5,5,1
29,1200000,10,2300000,5,Pekerja Lepas,2,0,6
33,1000000,10,1500000,0,Buruh,2,3,1
87,1600000,12,2300000,0,Pedagang,4,3,0
27,500000,10,4500000,0,Pedagang,2,5,0
63,1200000,12,4400000,4,Pedagang,4,1,0
52,1900000,4,4400000,4,Pekerja Lepas,1,5,2
30,2500000,10,4500000,4,Pekerja Lepas,3,6,1
97,1200000,4,4600000,5,Guru/Dosen,2,0,1
35,500000,12,2500000,5,Pedagang,4,2,3
85,1900000,8,1200000,5,Buruh,2,2,3
50,2500000,10,4000000,2,Buruh,3,2,2
84,3000000,10,2500000,1,Buruh,5,4,2
54,1200000,12,4500000,1,Wirausaha,4,1,1
59,500000,20,4600000,4,Wirausaha,2,6,2
88,1600000,16,1800000,0,Wirausaha,3,6,1
92,700000,20,4500000,1,Guru/Dosen,2,6,4
94,2500000,4,2000000,1,Guru/Dosen,4,2,2
35,1200000,3,4400000,3,Pedagang,4,4,1
70,1900000,16,4600000,2,Wirausaha,3,1,8
31,500000,3,1800000,3,Pekerja Lepas,5,5,3
35,2000000,4,4400000,4,Wirausaha,5,3,5
99,700000,20,4400000,2,Wirausaha,4,2,8
37,2000000,10,4600000,1,Buruh,3,1,1
64,500000,10,2300000,0,Pedagang,1,6,3
44,2500000,10,2000000,4,Wirausaha,1,3,6
21,1200000,5,2000000,0,Buruh,2,6,0
57,1500000,10,4000000,0,Pedagang,1,1,5
76,1200000,10,4600000,3,Pedagang,4,2,1
87,2500000,10,4800000,5,Guru/Dosen,4,6,6
33,3000000,12,1500000,0,Pekerja Lepas,4,1,8
60,1600000,4,4000000,2,Pekerja Lepas,5,4,1
27,1500000,20,2500000,2,Pekerja Lepas,1,6,5
73,1500000,6,1800000,2,Pedagang,1,3,6
37,500000,16,2000000,4,Pekerja Lepas,4,1,8
96,700000,10,2300000,4,Guru/Dosen,4,4,5
81,500000,20,2000000,4,Guru/Dosen,3,2,5
66,1500000,3,2000000,5,Wirausaha,1,1,1
26,1900000,10,4800000,4,Pedagang,2,5,0
84,2000000,10,2500000,1,Wirausaha,2,6,8
85,1200000,20,4600000,1,Buruh,4,5,6
30,3000000,5,3000000,1,Buruh,4,1,1
68,2000000,16,2500000,1,Guru/Dosen,1,5,7
56,2000000,4,1500000,4,Pedagang,4,1,1
82,1900000,6,2300000,2,Pedagang,1,1,7
77,1000000,3,2300000,4,Buruh,3,1,8
45,1200000,10,4000000,4,Guru/Dosen,4,5,0
96,2000000,12,4600000,3,Guru/Dosen,5,2,0
31,2000000,16,4600000,2,Pedagang,5,2,7
27,1600000,4,1500000,1,Pedagang,5,6,5
75,1600000,16,1800000,1,Pedagang,5,0,2
29,500000,3,1500000,2,Pekerja Lepas,3,3,4
81,1400000,16,2000000,5,Pedagang,1,2,6
84,700000,20,2000000,2,Wirausaha,5,2,1
23,1000000,10,5000000,3,Pedagang,1,4,3
72,1200000,10,2300000,0,Pekerja Lepas,1,2,0
31,2500000,5,3000000,3,Pedagang,2,5,0
44,1900000,20,4600000,4,Pekerja Lepas,5,0,6
33,500000,10,3000000,2,Guru/Dosen,5,0,0
28,1200000,4,4000000,4,Pedagang,5,0,1
47,1200000,4,4500000,4,Buruh,2,1,4
100,1500000,10,2000000,4,Guru/Dosen,5,1,0
67,2500000,10,3500000,0,Pekerja Lepas,1,6,1
94,1200000,10,1500000,5,Wirausaha,3,0,5
41,2000000,4,4800000,1,Pedagang,5,5,1
83,2500000,4,4000000,3,Guru/Dosen,5,6,0
80,1000000,16,4400000,4,Buruh,5,0,3
100,1200000,16,1200000,4,Guru/Dosen,4,1,5
35,1500000,3,1800000,5,Pedagang,3,2,2
89,1400000,10,5000000,3,Pedagang,2,2,3
71,2000000,16,4000000,5,Pedagang,4,5,5
82,500000,4,3500000,1,Pedagang,1,5,0
36,1200000,4,4500000,4,Pekerja Lepas,2,0,1
81,2500000,8,2000000,4,Wirausaha,4,4,1
28,1400000,20,2000000,1,Pekerja Lepas,4,1,3
56,1200000,4,4600000,4,Wirausaha,1,4,4
78,500000,20,4000000,2,Pekerja Lepas,1,1,6
84,3000000,16,2500000,2,Wirausaha,5,2,5
98,700000,8,4400000,1,Pekerja Lepas,2,2,0
26,1400000,4,4400000,5,Wirausaha,2,6,1
84,2000000,10,3500000,1,Pekerja Lepas,1,6,6
35,1800000,4,4400000,4,Guru/Dosen,5,5,4
62,3000000,4,3500000,3,Pedagang,1,5,0
31,1500000,5,4400000,5,Buruh,1,0,1
60,500000,12,3000000,2,Pekerja Lepas,1,6,6
22,1600000,6,4400000,3,Buruh,3,2,0
31,1600000,3,5000000,1,Pekerja Lepas,2,2,6
86,1200000,5,4000000,2,Wirausaha,1,4,3
75,1800000,6,4800000,5,Guru/Dosen,3,4,4
66,1800000,4,2500000,3,Buruh,4,3,7
36,1200000,12,2300000,2,Pedagang,4,2,7
33,1500000,12,4600000,4,Pedagang,4,3,1
70,3000000,12,1800000,1,Buruh,2,4,4
95,500000,8,4500000,3,Pedagang,2,5,6
62,1400000,10,1200000,5,Pedagang,5,3,0
34,700000,20,4500000,1,Pedagang,3,6,6
25,1200000,5,2500000,1,Pedagang,4,4,2
42,700000,6,2300000,1,Guru/Dosen,2,5,2
45,500000,20,3000000,4,Pedagang,5,4,0
79,1800000,10,2000000,3,Buruh,2,0,0
28,1000000,16,4600000,1,Guru/Dosen,1,2,5
79,1200000,4,4600000,1,Wirausaha,3,4,7
77,1200000,20,3500000,0,Wirausaha,4,2,3
39,1900000,8,5000000,5,Guru/Dosen,4,0,0
64,1000000,4,3000000,0,Guru/Dosen,5,6,0
56,2500000,6,4800000,3,Pekerja Lepas,1,6,6
62,3000000,4,4400000,1,Guru/Dosen,2,0,1
91,500000,4,1500000,2,Pedagang,5,4,2
23,3000000,10,1200000,0,Guru/Dosen,5,5,7
49,500000,20,4000000,4,Buruh,1,2,6
42,1200000,8,4800000,3,Pekerja Lepas,4,6,0
39,1800000,6,4600000,5,Buruh,4,4,8
39,500000,12,5000000,5,Pekerja Lepas,5,5,7
31,1200000,5,4600000,5,Pedagang,4,2,3
36,1000000,20,4000000,1,Wirausaha,5,1,0
45,1900000,8,2000000,2,Wirausaha,1,3,0
96,3000000,16,4800000,3,Pedagang,3,5,1
70,500000,10,1200000,2,Wirausaha,4,4,1
27,3000000,6,4400000,4,Pedagang,3,4,2
68,1900000,20,1200000,4,Pedagang,3,3,0
54,1400000,3,1200000,1,Wirausaha,4,2,7
62,1200000,4,1800000,5,Pedagang,4,0,2
91,1800000,5,3500000,5,Pekerja Lepas,3,1,1
79,3000000,4,3000000,0,Pedagang,2,3,5
70,1400000,4,1500000,1,Guru/Dosen,4,4,2
22,500000,8,3000000,3,Wirausaha,5,4,2
21,2500000,8,1200000,0,Pedagang,2,6,5
35,500000,4,1800000,0,Wirausaha,4,0,5
53,1200000,10,5000000,4,Pedagang,1,0,5
23,1200000,10,3500000,0,Guru/Dosen,1,2,4
63,500000,6,3500000,5,Wirausaha,1,6,4
41,500000,4,2300000,1,Buruh,1,5,2
64,1900000,20,5000000,0,Wirausaha,5,6,5
40,1200000,5,3000000,3,Pekerja Lepas,5,2,5
58,500000,3,5000000,5,Pedagang,2,4,0
71,1900000,3,1200000,5,Pekerja Lepas,4,3,1
68,1500000,16,3000000,0,Pekerja Lepas,1,4,1
96,700000,10,2500000,0,Wirausaha,2,5,2
66,3000000,8,4500000,1,Wirausaha,2,4,3
83,500000,16,4400000,5,Pedagang,5,0,6
63,700000,16,3000000,5,Pekerja Lepas,4,6,1
62,500000,20,2300000,5,Guru/Dosen,4,6,3
44,1600000,8,4400000,3,Guru/Dosen,3,4,2
55,1200000,10,2300000,4,Guru/Dosen,2,1,6
68,1200000,20,1200000,1,Pedagang,5,6,0
70,2000000,16,4600000,5,Pekerja Lepas,1,3,0
95,1200000,5,1500000,1,Wirausaha,3,6,0
43,2500000,10,2500000,0,Pekerja Lepas,1,6,7
24,1600000,5,4800000,2,Pekerja Lepas,1,1,0
94,1000000,10,3500000,1,Pedagang,5,4,3
88,700000,6,1200000,0,Pedagang,1,3,1
55,3000000,16,3500000,0,Guru/Dosen,4,6,0
29,3000000,12,3500000,4,Pekerja Lepas,3,6,7
73,2500000,4,1500000,0,Buruh,4,5,3
65,3000000,4,3500000,3,Pedagang,2,2,2
76,500000,4,2500000,4,Buruh,1,3,3
78,700000,12,1800000,0,Pekerja Lepas,1,5,1
30,1200000,4,2300000,5,Pedagang,1,1,3
41,1800000,4,2300000,3,Pedagang,1,4,0
84,1500000,16,3500000,0,Pekerja Lepas,5,0,1
20,500000,10,1500000,1,Pekerja Lepas,3,4,0
57,2000000,16,2000000,0,Wirausaha,5,5,0
22,1900000,5,1800000,3,Pedagang,1,2,0
60,700000,16,3500000,3,Wirausaha,5,6,0
73,500000,5,5000000,1,Guru/Dosen,5,0,4
27,1800000,20,4500000,4,Guru/Dosen,4,2,0
52,1900000,10,3500000,4,Pekerja Lepas,2,2,6
