usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke-,telat bayar,donasi
98,1000000,20,4500000,0,Pedagang,1,1,5
69,1200000,12,5000000,0,Pedagang,2,5,8
62,1000000,10,3000000,3,Buruh,3,6,8
57,1200000,12,1500000,4,Pedagang,3,6,8
54,2500000,10,1200000,1,Pedagang,5,5,4
83,3000000,10,2500000,1,Pedagang,4,0,9
67,500000,20,3000000,0,Wirausaha,3,4,7
55,1400000,4,2300000,1,Pedagang,4,0,9
27,1000000,20,5000000,0,Pekerja Lepas,3,1,2
55,700000,12,3000000,0,Pekerja Lepas,5,4,8
77,3000000,10,1200000,2,Pedagang,2,0,4
79,500000,8,4400000,0,Guru/Dosen,3,6,7
82,1200000,20,1200000,2,Pedagang,2,1,6
25,2000000,5,3500000,5,Pekerja Lepas,3,0,0
79,1800000,3,2500000,4,Pedagang,4,5,10
48,1800000,5,3500000,3,Pekerja Lepas,5,0,1
78,700000,16,4600000,2,Pekerja Lepas,5,6,6
56,1200000,16,4800000,0,Pedagang,1,1,9
78,1200000,3,4000000,0,Pedagang,2,6,3
56,1600000,3,1500000,3,Wirausaha,4,0,6
28,1200000,10,1500000,1,Wirausaha,3,0,3
51,2500000,12,4500000,4,Pedagang,2,6,4
83,1600000,20,2500000,0,Buruh,3,0,8
42,500000,6,3000000,3,Pedagang,5,0,6
32,500000,16,4400000,0,Pedagang,2,1,5
93,1200000,12,5000000,1,Buruh,1,2,10
90,1000000,10,4600000,5,Pekerja Lepas,5,4,1
93,1600000,16,4800000,1,Pekerja Lepas,1,2,2
55,2500000,4,3000000,0,Wirausaha,5,0,9
56,1200000,6,1500000,4,Guru/Dosen,1,5,2
93,1200000,10,4400000,0,Pekerja Lepas,4,6,3
79,1500000,8,2300000,2,Pedagang,2,6,4
23,700000,16,3500000,2,Pedagang,5,4,4
40,1000000,10,1800000,0,Wirausaha,4,1,2
91,1200000,10,4800000,0,Wirausaha,4,4,5
83,1400000,8,4600000,4,Buruh,1,5,8
43,1500000,4,4800000,4,Pedagang,3,3,4
29,1200000,8,4500000,0,Pekerja Lepas,5,2,1
37,500000,20,3000000,5,Pekerja Lepas,3,1,4
49,1800000,10,4800000,2,Pedagang,1,2,3
100,2500000,10,2000000,3,Guru/Dosen,3,6,3
31,700000,12,2300000,5,Pekerja Lepas,1,4,3
70,1200000,8,2500000,2,Pedagang,4,0,5
78,500000,10,4400000,5,Wirausaha,4,6,2
81,3000000,5,1800000,4,Pedagang,4,1,3
82,1500000,4,2000000,4,Buruh,4,1,10
95,1000000,20,4000000,5,Pedagang,4,3,1
42,500000,8,4000000,3,Wirausaha,5,0,1
79,500000,10,1200000,3,Buruh,5,5,7
33,1400000,10,1200000,4,Wirausaha,4,6,3
23,1500000,6,4400000,5,Pedagang,1,3,0
47,500000,10,1500000,2,Pedagang,2,6,0
61,1200000,16,4500000,0,Buruh,2,5,0
43,700000,10,2000000,4,Pedagang,2,0,6
49,1200000,16,2000000,3,Pedagang,1,4,9
62,500000,12,4500000,4,Guru/Dosen,1,0,7
90,500000,4,4600000,0,Guru/Dosen,1,2,6
53,3000000,20,4600000,0,Pedagang,3,5,5
40,1800000,4,4000000,4,Pekerja Lepas,5,5,0
20,1200000,12,2300000,3,Buruh,5,4,2
67,1400000,8,1200000,0,Wirausaha,4,2,5
81,1000000,3,4800000,5,Pekerja Lepas,5,2,9
85,2000000,4,2500000,0,Pedagang,5,1,7
37,500000,4,4400000,5,Guru/Dosen,3,2,1
46,500000,4,1500000,2,Pedagang,2,2,6
72,1200000,8,1500000,2,Guru/Dosen,5,6,5
93,1000000,12,4400000,1,Wirausaha,4,0,9
30,2000000,20,4500000,3,Pedagang,4,1,2
52,2500000,5,4000000,3,Wirausaha,5,1,1
32,1000000,6,4600000,3,Wirausaha,1,6,10
92,1200000,3,1500000,4,Pedagang,2,5,6
90,1900000,6,2300000,5,Pekerja Lepas,2,0,7
22,1400000,10,1800000,2,Pedagang,1,6,5
80,2500000,6,4600000,2,Buruh,4,6,5
65,2500000,8,4400000,3,Pedagang,4,1,10
86,1200000,4,2500000,2,Pedagang,2,2,10
56,1500000,6,3500000,1,Guru/Dosen,4,4,7
44,1900000,5,4000000,4,Guru/Dosen,4,3,3
89,2000000,12,4500000,5,Pedagang,1,2,3
53,500000,10,1800000,3,Buruh,5,2,0
47,1500000,12,3000000,5,Wirausaha,2,4,10
86,500000,4,2000000,5,Buruh,1,4,10
73,1400000,4,1800000,2,Buruh,5,2,10
24,1500000,16,1800000,2,Pedagang,2,2,4
66,1400000,10,4500000,5,Buruh,3,3,4
28,500000,5,4400000,0,Pekerja Lepas,3,2,7
75,1600000,20,4800000,4,Pedagang,4,0,4
76,3000000,20,2300000,5,Pedagang,5,3,1
60,1500000,10,4500000,0,Wirausaha,5,0,6
87,1500000,16,4800000,1,Wirausaha,5,5,6
30,500000,6,5000000,4,Guru/Dosen,4,2,8
88,1200000,16,3000000,1,Pekerja Lepas,1,5,2
96,1800000,3,1800000,2,Buruh,5,3,7
81,1200000,4,1200000,1,Guru/Dosen,5,6,8
41,1200000,8,1800000,4,Buruh,4,3,10
48,2500000,4,5000000,0,Guru/Dosen,4,5,1
89,2000000,10,4800000,2,Pedagang,2,0,6
23,1900000,12,4600000,0,Pedagang,1,1,3
92,3000000,8,2000000,2,Wirausaha,3,2,3
94,1400000,6,1200000,3,Pedagang,5,5,3
87,1900000,10,4000000,2,Pedagang,2,0,4
40,1200000,12,4400000,1,Pedagang,3,4,6
95,1400000,20,3000000,2,Buruh,2,0,9
74,1500000,20,2000000,3,Pedagang,1,4,2
74,1900000,20,1500000,5,Buruh,4,0,1
41,1200000,8,2300000,3,Buruh,4,0,4
87,1200000,10,3000000,4,Wirausaha,5,1,10
24,700000,5,4600000,3,Buruh,2,1,3
24,500000,4,4800000,1,Guru/Dosen,4,0,6
81,1400000,5,1800000,5,Guru/Dosen,2,3,9
99,1200000,5,1200000,5,Guru/Dosen,1,4,0
65,1200000,4,1500000,4,Buruh,1,6,5
24,2500000,6,2000000,4,Pedagang,5,0,10
97,1200000,3,4400000,3,Pedagang,5,0,9
88,1200000,8,1800000,5,Buruh,5,0,9
98,1400000,5,3000000,5,Pedagang,3,5,2
67,1800000,20,3000000,2,Pedagang,3,1,1
57,2000000,3,4800000,2,Pedagang,1,4,1
22,500000,6,1500000,5,Wirausaha,5,2,4
84,1000000,4,4800000,3,Wirausaha,4,6,6
92,2000000,10,4400000,0,Wirausaha,5,4,3
66,1800000,6,5000000,0,Guru/Dosen,5,3,8
27,1800000,3,3000000,4,Pekerja Lepas,3,0,7
47,3000000,16,4400000,3,Pekerja Lepas,3,6,6
75,2000000,4,3500000,3,Buruh,1,4,5
90,500000,20,4500000,4,Guru/Dosen,4,3,8
58,1900000,6,4500000,1,Pedagang,2,2,8
37,1000000,10,3000000,4,Buruh,1,4,2
34,3000000,12,4400000,0,Pedagang,1,0,3
69,1600000,3,1200000,2,Pedagang,2,0,6
75,1200000,8,4500000,5,Guru/Dosen,4,3,3
69,1400000,20,1500000,2,Pekerja Lepas,2,4,8
73,1800000,5,4400000,5,Pedagang,5,3,4
86,1200000,12,2500000,0,Buruh,2,0,5
42,1800000,12,2000000,4,Pedagang,2,0,4
66,1200000,5,4400000,4,Wirausaha,4,0,1
92,2000000,10,4400000,1,Wirausaha,5,2,7
63,500000,12,4600000,1,Wirausaha,2,4,5
42,1500000,16,2500000,3,Pedagang,4,5,9
52,1900000,4,3500000,5,Wirausaha,1,2,2
96,1000000,10,3000000,2,Wirausaha,3,3,5
78,1000000,4,4600000,3,Wirausaha,2,1,9
84,1000000,4,4500000,0,Buruh,1,1,3
26,1200000,4,3000000,0,Pedagang,1,2,9
53,1200000,12,4000000,1,Guru/Dosen,2,0,6
33,1500000,10,3500000,2,Pedagang,4,3,0
43,2500000,3,3500000,4,Wirausaha,1,2,1
82,1200000,3,4400000,1,Pekerja Lepas,3,3,7
39,2000000,16,4400000,5,Guru/Dosen,4,0,10
68,1000000,4,1200000,1,Wirausaha,2,2,7
57,500000,20,4800000,5,Wirausaha,5,6,4
99,500000,8,4400000,0,Guru/Dosen,3,1,10
36,1800000,16,1500000,4,Pedagang,1,1,10
55,1200000,20,1800000,3,Pedagang,3,5,0
95,1500000,16,5000000,5,Wirausaha,2,1,10
74,2000000,8,3500000,5,Pekerja Lepas,2,1,7
87,1000000,8,5000000,3,Guru/Dosen,3,1,6
29,500000,6,4800000,5,Buruh,4,0,0
64,1000000,10,2000000,2,Pekerja Lepas,4,6,7
66,700000,4,4400000,0,Guru/Dosen,2,6,9
25,1400000,10,5000000,3,Pedagang,5,5,6
73,500000,4,1800000,5,Pekerja Lepas,1,6,6
98,500000,10,2500000,2,Guru/Dosen,1,0,9
47,1000000,4,3000000,1,Buruh,3,4,4
47,1000000,10,4800000,3,Pekerja Lepas,4,6,10
64,1800000,5,4600000,5,Wirausaha,1,2,8
43,1900000,5,1200000,0,Pekerja Lepas,4,0,8
72,1400000,16,4000000,1,Guru/Dosen,2,2,3
48,1200000,10,5000000,2,Wirausaha,4,5,9
60,1000000,4,1800000,5,Buruh,5,0,0
31,1500000,16,4800000,1,Pekerja Lepas,1,6,4
56,1800000,8,4500000,4,Pekerja Lepas,1,3,7
66,3000000,4,4400000,3,Buruh,5,5,1
60,500000,4,2500000,0,Wirausaha,1,5,3
27,700000,3,3500000,1,Pekerja Lepas,3,2,0
37,2000000,5,2000000,3,Pedagang,1,0,9
86,700000,6,4500000,4,Guru/Dosen,2,1,4
49,500000,6,1800000,2,Wirausaha,1,5,8
70,700000,12,4800000,1,Pekerja Lepas,1,3,6
40,1400000,20,1800000,4,Pedagang,2,0,2
36,1200000,4,2500000,3,Wirausaha,4,2,8
82,1600000,3,2000000,0,Wirausaha,2,5,10
68,1400000,4,2000000,5,Pedagang,2,5,8
88,1400000,16,2300000,3,Guru/Dosen,2,6,0
34,500000,10,2000000,4,Guru/Dosen,5,6,9
32,1200000,4,4500000,3,Pekerja Lepas,3,4,8
77,1400000,4,3000000,1,Pedagang,1,4,3
24,500000,6,2000000,0,Guru/Dosen,4,0,8
47,1600000,8,3500000,4,Pedagang,4,5,6
61,1200000,4,2000000,4,Pedagang,4,2,8
84,500000,10,1200000,3,Pedagang,1,4,8
38,1200000,20,1200000,3,Pedagang,3,5,3
43,1800000,4,3000000,2,Wirausaha,4,5,2
31,700000,5,3500000,0,Wirausaha,3,2,8
98,1000000,16,4600000,1,Buruh,4,3,8
80,500000,8,4000000,1,Pekerja Lepas,3,5,2
53,2500000,12,5000000,4,Wirausaha,4,0,7
92,1000000,10,1500000,1,Pedagang,3,2,5
68,2500000,8,2300000,1,Pedagang,5,0,3
72,1000000,6,4400000,0,Pedagang,4,6,1
84,1900000,20,1800000,4,Pekerja Lepas,1,3,1
80,2500000,8,5000000,2,Pedagang,3,0,0
52,1500000,4,3500000,5,Pedagang,4,0,9
43,1600000,10,3000000,4,Wirausaha,2,3,7
79,1000000,16,4600000,0,Wirausaha,5,5,2
81,1200000,8,1500000,1,Buruh,1,1,10
52,2500000,20,4000000,2,Guru/Dosen,3,1,6
59,1200000,6,3500000,0,Pedagang,3,5,8
60,1600000,3,4600000,5,Pedagang,1,3,6
55,2500000,5,4000000,4,Wirausaha,5,5,5
32,1900000,4,4000000,1,Guru/Dosen,4,3,3
38,700000,3,3000000,5,Buruh,3,5,5
89,1200000,6,4400000,4,Pedagang,2,5,10
89,1500000,16,3000000,1,Guru/Dosen,5,3,3
73,2000000,4,3000000,0,Buruh,4,0,4
96,1900000,4,4000000,4,Guru/Dosen,1,2,4
80,1200000,8,3500000,4,Buruh,2,1,2
93,500000,10,4000000,4,Pekerja Lepas,4,5,3
28,2500000,5,1500000,1,Pekerja Lepas,2,6,1
84,1400000,6,5000000,2,Pedagang,2,2,8
58,1800000,4,1200000,1,Guru/Dosen,4,1,2
84,1800000,4,4800000,5,Pekerja Lepas,4,5,1
52,1900000,6,4400000,3,Pekerja Lepas,4,3,6
68,500000,4,5000000,5,Pedagang,2,3,3
86,2000000,16,4600000,0,Guru/Dosen,4,2,3
46,1600000,16,4400000,5,Wirausaha,3,5,7
48,3000000,4,4800000,5,Pekerja Lepas,1,1,4
34,500000,12,4800000,5,Pedagang,3,2,0
51,500000,4,2500000,5,Pekerja Lepas,5,5,9
93,1400000,8,4500000,4,Buruh,3,4,9
44,1200000,12,1800000,4,Wirausaha,1,6,9
69,1200000,4,3500000,4,Pedagang,4,3,10
84,500000,20,5000000,1,Guru/Dosen,2,0,9
46,3000000,3,1800000,1,Pedagang,2,5,3
27,1500000,4,4800000,3,Wirausaha,3,0,10
83,500000,10,4400000,0,Guru/Dosen,5,1,5
21,3000000,8,2500000,5,Guru/Dosen,1,1,7
45,1200000,3,4800000,1,Buruh,2,6,2
78,1500000,3,4500000,0,Guru/Dosen,5,5,5
55,1900000,12,2300000,5,Pedagang,2,1,2
79,1200000,12,2000000,1,Guru/Dosen,3,0,1
25,1900000,20,4500000,4,Buruh,1,4,8
91,500000,3,2000000,3,Pedagang,3,1,0
88,1200000,10,4600000,5,Pekerja Lepas,3,6,8
50,2000000,16,3500000,3,Pedagang,1,2,4
42,1900000,10,3000000,1,Buruh,2,0,2
79,1400000,10,2000000,2,Pedagang,5,4,10
64,1200000,10,1200000,0,Pedagang,2,4,9
90,2000000,10,1200000,2,Wirausaha,5,3,6
47,1400000,4,4500000,1,Pedagang,3,3,7
100,2000000,8,5000000,1,Buruh,1,6,2
71,500000,4,4500000,0,Buruh,4,5,10
47,1200000,6,3000000,4,Pekerja Lepas,3,4,5
51,1900000,3,4600000,0,Pekerja Lepas,2,4,3
38,2500000,6,5000000,2,Pedagang,1,1,5
68,2500000,12,4800000,0,Pedagang,3,0,9
32,2500000,5,2000000,0,Guru/Dosen,2,2,7
86,500000,8,4800000,4,Buruh,5,4,6
43,1400000,8,4000000,1,Guru/Dosen,5,4,10
96,1200000,12,1200000,0,Pedagang,3,1,5
92,1000000,4,4400000,2,Pekerja Lepas,1,4,6
31,500000,12,4500000,3,Buruh,4,6,3
54,1400000,4,4500000,2,Pekerja Lepas,4,2,4
85,2000000,5,1200000,1,Pedagang,1,5,1
74,1800000,10,1800000,0,Wirausaha,5,0,9
83,1200000,16,1200000,1,Pedagang,3,6,7
28,1000000,16,2500000,4,Pedagang,4,0,0
93,1400000,10,3000000,4,Buruh,4,0,0
64,2500000,6,4400000,4,Guru/Dosen,4,2,8
35,2000000,6,3500000,0,Wirausaha,5,3,6
65,1400000,16,2000000,3,Pedagang,2,1,4
66,1200000,8,1800000,3,Pedagang,3,2,2
53,2500000,6,3000000,4,Buruh,4,3,7
88,500000,4,3500000,5,Pekerja Lepas,3,3,2
86,500000,10,1200000,5,Buruh,3,1,7
24,1000000,6,3500000,2,Guru/Dosen,2,5,5
96,2000000,4,3500000,3,Guru/Dosen,5,5,1
28,1200000,10,2300000,0,Pekerja Lepas,1,3,2
52,1500000,10,1200000,1,Buruh,5,1,1
75,1200000,5,1200000,1,Pedagang,4,1,1
60,500000,5,4400000,4,Pedagang,3,0,10
77,500000,20,3000000,4,Buruh,4,6,3
41,2500000,5,2300000,0,Buruh,5,6,2
39,500000,10,1800000,0,Pedagang,5,5,3
83,500000,10,2000000,4,Wirausaha,3,3,3
63,1900000,4,5000000,3,Pedagang,5,6,2
95,1000000,10,4000000,0,Pedagang,5,4,0
72,500000,6,2500000,2,Pekerja Lepas,5,1,6
98,700000,10,2000000,4,Pekerja Lepas,4,0,8
85,1200000,10,3500000,0,Guru/Dosen,5,5,4
98,1800000,10,2500000,4,Buruh,4,0,7
23,700000,10,3000000,4,Wirausaha,2,1,3
29,1400000,6,4500000,0,Wirausaha,1,1,7
22,1500000,12,1500000,2,Buruh,1,4,3
62,1000000,8,4000000,2,Pedagang,3,4,0
89,1900000,12,4800000,1,Pedagang,1,5,0
72,1200000,6,2500000,5,Buruh,4,1,3
53,500000,4,4800000,5,Guru/Dosen,1,0,3
27,1900000,5,1200000,3,Buruh,4,6,4
61,1200000,5,5000000,2,Buruh,1,1,6
93,1200000,12,3000000,5,Guru/Dosen,3,4,3
99,700000,8,1800000,2,Pedagang,2,4,3
28,1400000,3,1200000,0,Pedagang,5,5,8
68,1900000,3,4600000,0,Pedagang,5,1,3
79,1900000,8,2500000,5,Guru/Dosen,3,3,7
71,500000,6,4400000,5,Guru/Dosen,5,4,2
55,3000000,5,4800000,3,Wirausaha,4,2,5
45,1200000,20,3500000,2,Pedagang,4,1,8
51,500000,20,1800000,0,Buruh,1,3,5
57,2500000,20,1200000,5,Pedagang,3,4,1
56,700000,16,2300000,5,Wirausaha,3,4,8
53,2000000,20,4500000,2,Pedagang,2,3,1
21,500000,3,3500000,5,Pekerja Lepas,5,6,10
40,1200000,5,2000000,4,Guru/Dosen,3,2,3
90,500000,6,4400000,2,Guru/Dosen,5,4,7
24,1200000,10,2500000,1,Wirausaha,4,4,1
57,700000,4,2000000,4,Wirausaha,1,2,9
84,3000000,3,2000000,1,Pedagang,5,2,10
50,1500000,16,4500000,0,Guru/Dosen,3,5,10
26,1400000,20,2500000,5,Pedagang,3,2,5
20,1400000,20,4400000,3,Pedagang,4,3,6
57,500000,5,5000000,2,Pekerja Lepas,1,1,10
29,3000000,5,2300000,0,Buruh,3,4,2
97,1600000,12,2500000,3,Buruh,5,1,2
52,1500000,10,4800000,3,Pedagang,3,2,1
43,1200000,4,3500000,5,Pedagang,4,2,9
71,2500000,10,4600000,2,Pedagang,3,4,8
29,1200000,20,3000000,0,Guru/Dosen,4,4,6
48,1800000,6,4800000,0,Pedagang,2,2,10
87,1900000,10,2500000,4,Pedagang,3,2,2
75,1800000,5,1800000,0,Pedagang,1,0,6
32,1500000,10,1500000,5,Buruh,5,4,7
52,2500000,8,3500000,4,Pedagang,1,2,6
51,1200000,6,2000000,1,Guru/Dosen,2,5,2
81,500000,4,1200000,1,Pekerja Lepas,1,5,10
88,700000,10,1200000,3,Guru/Dosen,5,5,0
38,1400000,4,5000000,2,Buruh,1,5,9
31,1900000,4,2300000,0,Wirausaha,1,6,8
59,1400000,5,1800000,4,Pedagang,4,6,1
73,1900000,5,3000000,0,Pedagang,1,3,5
87,3000000,8,1800000,3,Wirausaha,2,3,6
29,1200000,10,1500000,0,Pedagang,3,2,4
99,2500000,6,2000000,2,Guru/Dosen,5,6,2
48,2500000,4,1200000,5,Guru/Dosen,2,5,8
76,1900000,4,4800000,4,Pedagang,4,3,10
94,700000,16,1500000,2,Buruh,5,0,3
39,500000,16,1800000,5,Wirausaha,2,4,3
50,1800000,10,4000000,2,Pedagang,1,4,8
35,1900000,12,1800000,0,Pekerja Lepas,3,2,1
78,2500000,4,5000000,3,Wirausaha,1,3,0
34,1800000,20,5000000,1,Guru/Dosen,5,6,9
75,3000000,8,3500000,0,Pedagang,5,4,3
33,500000,6,3500000,4,Wirausaha,5,6,9
81,1400000,12,1200000,3,Pedagang,4,3,5
99,1900000,8,1800000,0,Buruh,4,4,7
82,1600000,8,4400000,3,Pekerja Lepas,3,4,2
36,1400000,10,2500000,3,Buruh,4,5,3
81,1000000,10,4000000,3,Buruh,2,4,8
59,1200000,3,2000000,2,Pedagang,5,6,3
51,1200000,3,4800000,0,Pekerja Lepas,1,6,0
55,1200000,12,2000000,2,Pekerja Lepas,3,4,10
82,1200000,10,1200000,2,Pedagang,2,3,5
98,1400000,10,2300000,4,Pekerja Lepas,1,1,10
50,1900000,3,4000000,4,Guru/Dosen,5,1,4
62,1600000,4,4600000,3,Pedagang,1,0,3
25,1900000,4,2000000,4,Pekerja Lepas,3,5,5
88,2000000,6,2500000,3,Guru/Dosen,3,2,10
23,1200000,6,4600000,1,Guru/Dosen,3,6,8
21,1900000,4,1200000,1,Pekerja Lepas,3,2,2
85,1400000,3,1500000,3,Pekerja Lepas,4,4,7
97,1000000,10,3500000,2,Wirausaha,5,2,0
91,1200000,6,4600000,3,Pedagang,2,6,0
88,2000000,8,5000000,1,Pekerja Lepas,1,0,3
56,1200000,3,4600000,3,Pedagang,3,5,8
74,1200000,5,4800000,2,Pekerja Lepas,2,4,2
53,1000000,6,4500000,3,Guru/Dosen,4,3,5
66,1600000,5,3500000,0,Pedagang,2,0,7
38,2500000,4,2300000,2,Guru/Dosen,1,5,2
83,1500000,20,3000000,2,Pedagang,4,6,5
66,700000,4,4400000,2,Pekerja Lepas,1,2,0
64,3000000,5,1800000,4,Guru/Dosen,5,1,7
86,3000000,5,3500000,0,Guru/Dosen,1,6,2
70,1800000,4,2300000,5,Wirausaha,5,2,8
66,1800000,4,2000000,1,Pekerja Lepas,2,1,9
92,1600000,10,1200000,0,Wirausaha,2,1,8
50,1000000,20,4400000,0,Buruh,1,4,4
53,1800000,16,2300000,3,Buruh,2,2,3
70,2000000,10,2500000,3,Pedagang,2,6,8
40,500000,16,1800000,4,Guru/Dosen,1,5,3
46,1000000,12,2500000,3,Pekerja Lepas,4,2,7
91,2500000,4,4500000,2,Pekerja Lepas,5,5,6
81,2000000,10,3500000,0,Wirausaha,2,0,6
67,1600000,16,3000000,4,Pedagang,1,4,1
28,1900000,4,1800000,5,Pedagang,3,0,1
30,2500000,6,1500000,2,Guru/Dosen,4,1,10
28,1400000,3,3500000,2,Guru/Dosen,4,1,8
73,1200000,3,5000000,4,Pedagang,1,5,6
74,2000000,6,2000000,5,Pedagang,3,6,6
69,2500000,3,4600000,3,Pekerja Lepas,1,6,3
36,1000000,10,4800000,4,Pekerja Lepas,3,0,6
43,1000000,4,3000000,1,Guru/Dosen,5,2,4
92,500000,12,3000000,3,Guru/Dosen,4,6,9
53,1200000,4,1200000,1,Guru/Dosen,5,0,10
23,2500000,8,3000000,0,Guru/Dosen,5,1,9
72,500000,6,4000000,0,Pedagang,1,4,6
59,1600000,4,4000000,0,Buruh,2,2,2
49,700000,4,2300000,1,Buruh,4,5,5
93,2000000,20,1500000,3,Guru/Dosen,2,0,2
60,1000000,16,3000000,4,Pedagang,5,0,8
58,700000,10,2300000,4,Wirausaha,5,0,1
79,500000,10,5000000,0,Guru/Dosen,2,4,10
81,2500000,5,4000000,2,Pedagang,3,0,7
78,1900000,6,1200000,1,Pedagang,3,1,4
79,2000000,3,2000000,0,Guru/Dosen,5,1,8
77,500000,4,1500000,0,Wirausaha,2,2,3
38,1400000,10,4000000,2,Buruh,5,6,3
88,500000,4,4000000,2,Pekerja Lepas,5,2,6
99,1200000,4,4800000,4,Wirausaha,2,4,2
44,1900000,4,4500000,4,Pedagang,3,2,2
35,500000,16,1200000,0,Pedagang,4,3,5
94,1200000,10,5000000,3,Pekerja Lepas,3,2,4
42,1000000,8,4400000,0,Wirausaha,1,0,10
48,1800000,12,4500000,2,Pedagang,5,1,4
83,1400000,6,3000000,1,Buruh,1,6,7
71,2500000,20,4800000,4,Wirausaha,3,1,3
31,2500000,12,3000000,3,Pedagang,1,5,4
59,1900000,6,3000000,3,Wirausaha,4,0,10
42,700000,16,5000000,2,Pedagang,5,1,7
22,1400000,12,2000000,3,Buruh,1,5,7
34,2000000,10,2300000,2,Guru/Dosen,4,3,1
54,1200000,5,1800000,3,Buruh,2,4,2
91,1900000,20,1800000,4,Pedagang,1,0,6
28,1200000,12,2000000,5,Buruh,1,6,7
87,1200000,3,3500000,3,Pedagang,2,3,10
58,500000,6,2000000,0,Wirausaha,3,3,3
38,1600000,8,1800000,5,Buruh,2,3,1
76,500000,10,1200000,3,Buruh,1,3,0
48,1600000,8,3000000,2,Wirausaha,5,0,10
84,500000,10,4600000,0,Pekerja Lepas,5,6,2
79,700000,12,3000000,0,Buruh,3,5,1
55,1200000,4,4600000,3,Guru/Dosen,3,6,9
28,700000,6,3500000,1,Buruh,1,6,8
39,1200000,6,2500000,4,Wirausaha,1,4,8
59,1400000,4,1800000,1,Pedagang,2,3,4
66,2000000,5,1500000,1,Guru/Dosen,4,1,0
75,1500000,20,4400000,0,Buruh,2,0,9
66,500000,20,1500000,4,Guru/Dosen,3,4,8
92,1000000,16,4600000,5,Pedagang,4,2,4
75,2000000,20,4000000,5,Guru/Dosen,5,4,7
74,1400000,20,1800000,1,Buruh,2,3,10
32,2500000,5,4500000,2,Guru/Dosen,2,1,5
76,3000000,8,4400000,1,Wirausaha,3,3,3
93,1000000,20,2000000,4,Wirausaha,1,0,8
80,3000000,16,1500000,0,Guru/Dosen,1,3,8
31,1200000,4,4400000,3,Pedagang,3,3,0
88,2000000,6,2500000,4,Pedagang,3,1,5
25,1200000,5,2500000,2,Wirausaha,3,0,5
33,1800000,20,4000000,4,Pedagang,5,0,8
70,1200000,6,2300000,4,Guru/Dosen,1,2,6
88,1000000,12,4600000,5,Pedagang,4,3,0
20,500000,10,1800000,3,Buruh,5,0,4
59,500000,20,2000000,2,Wirausaha,2,6,5
46,500000,6,1800000,4,Buruh,4,0,7
71,1200000,4,4800000,4,Pedagang,5,1,2
45,1600000,4,2500000,5,Pedagang,1,3,10
85,1200000,8,1800000,1,Buruh,4,4,2
65,1200000,20,2000000,0,Pedagang,2,6,7
61,500000,16,4500000,4,Wirausaha,1,6,2
53,2000000,4,1500000,2,Pedagang,4,3,4
90,1400000,4,1200000,2,Pedagang,4,6,0
78,700000,10,1200000,0,Guru/Dosen,2,5,6
97,700000,16,2500000,3,Pedagang,1,1,8
23,500000,10,4500000,5,Pedagang,2,3,4
55,500000,3,1500000,1,Pedagang,5,0,6
78,2000000,5,4800000,4,Wirausaha,1,6,5
91,3000000,20,1500000,0,Pekerja Lepas,2,4,8
21,1400000,3,4500000,1,Pedagang,1,3,6
36,2500000,5,3500000,5,Buruh,2,3,0
26,2000000,16,5000000,2,Wirausaha,5,4,0
31,1900000,3,2500000,4,Pedagang,1,0,4
43,1900000,4,4500000,5,Pekerja Lepas,1,0,8
77,1500000,3,3000000,1,Pedagang,5,3,6
27,1400000,4,3500000,1,Pedagang,3,1,1
95,1800000,6,4800000,2,Wirausaha,3,6,2
31,2500000,3,1500000,4,Pedagang,2,6,9
59,1200000,4,2500000,1,Guru/Dosen,2,3,1
45,2500000,4,4400000,1,Buruh,4,2,5
91,1200000,8,4400000,5,Wirausaha,3,1,6
73,1200000,16,3000000,2,Pedagang,3,0,3
36,1400000,6,4000000,0,Pekerja Lepas,5,2,10
92,1500000,16,2500000,1,Pedagang,4,2,0
96,1800000,5,4500000,5,Pekerja Lepas,1,1,3
55,2500000,4,4600000,2,Pedagang,4,5,2
38,1900000,10,4400000,1,Pedagang,5,0,1
77,2000000,8,3000000,5,Pekerja Lepas,2,2,6
79,2000000,5,4000000,0,Guru/Dosen,4,6,1
90,1500000,20,3000000,5,Pekerja Lepas,1,6,4
74,1600000,3,5000000,0,Buruh,1,0,7
97,1000000,16,2000000,0,Buruh,3,0,9
41,1500000,5,1800000,0,Buruh,2,3,3
41,700000,20,4500000,2,Pekerja Lepas,5,3,0
59,1200000,4,2500000,5,Guru/Dosen,2,2,8
34,500000,8,4400000,0,Pekerja Lepas,5,3,0
64,500000,10,4000000,5,Guru/Dosen,2,3,7
58,500000,4,2500000,5,Guru/Dosen,4,5,9
61,700000,5,2500000,1,Buruh,5,5,7
51,1400000,3,4500000,2,Pedagang,2,4,6
94,1200000,5,1800000,5,Wirausaha,5,5,7
69,700000,20,1800000,1,Buruh,5,4,7
21,1200000,5,1800000,0,Pedagang,5,4,0
73,1500000,4,1200000,1,Pedagang,1,2,6
72,3000000,16,2300000,0,Guru/Dosen,5,3,4
25,1800000,4,2500000,3,Buruh,2,0,6
62,1800000,16,1800000,4,Guru/Dosen,2,3,3
89,2500000,3,1800000,5,Guru/Dosen,3,2,3
72,700000,10,1800000,5,Wirausaha,5,1,9
95,1800000,16,2500000,2,Wirausaha,5,0,3
90,3000000,3,3000000,2,Wirausaha,5,5,1
