usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke,telat bayar,donasi,score
1,1500000,4,2000000,3,2,1,2,5,274.563
2,500000,20,4400000,4,1,2,0,0,587.916
1,700000,6,2000000,2,1,3,3,2,430.989
2,1600000,12,1500000,2,1,2,2,9,413.386
2,2000000,10,4400000,5,2,2,1,1,679.156
2,1600000,3,3000000,2,1,2,3,8,398.386
1,1000000,12,2500000,0,1,2,2,6,596.136
2,1000000,12,1800000,4,2,3,3,10,600.969
2,1500000,4,3000000,0,2,3,2,3,598.989
2,500000,4,5000000,3,2,2,3,4,691.646
2,1400000,10,5000000,5,1,3,3,8,741.219
1,1600000,5,4000000,1,1,3,0,1,679.989
2,1500000,10,3000000,5,1,2,1,10,564.386
2,700000,3,5000000,3,1,2,3,10,670.386
1,3000000,4,2000000,0,1,2,2,5,281.646
1,2000000,10,2500000,1,1,2,2,7,528.136
1,500000,10,4000000,4,2,2,1,9,742.886
2,1800000,10,2000000,4,2,2,2,3,392.156
1,1800000,4,3500000,2,2,3,2,0,535.249
2,500000,4,2500000,4,1,1,2,1,393.573
2,1900000,3,1800000,1,1,2,2,2,260.406
1,2500000,3,3000000,2,1,3,1,3,324.989
2,1900000,8,2000000,2,2,2,1,5,449.646
2,2000000,6,3000000,3,1,2,0,9,511.386
2,500000,10,4000000,5,1,2,0,8,715.386
1,2000000,12,3000000,1,2,1,2,4,546.563
1,1200000,6,4800000,3,1,2,2,5,621.646
1,500000,20,4500000,4,1,3,2,9,734.969
2,1200000,12,3500000,1,2,1,2,6,678.303
2,3000000,10,3500000,1,1,2,1,4,589.896
2,1200000,16,5000000,1,2,2,1,4,721.646
2,1200000,5,4600000,0,1,3,3,3,656.239
1,1200000,4,2300000,3,1,2,3,4,334.646
1,1500000,4,2000000,5,1,3,3,0,252.499
1,700000,16,4800000,4,2,3,3,5,741.229
1,3000000,3,4500000,5,1,3,2,6,394.969
1,1900000,12,3500000,3,2,3,2,7,798.719
2,500000,6,4500000,2,1,1,1,7,629.553
1,1900000,4,2500000,3,1,2,3,0,181.666
2,3000000,4,1200000,4,1,2,2,6,345.386
1,700000,12,1500000,1,2,3,0,7,624.719
1,1800000,20,2300000,5,1,2,3,5,402.646
2,1600000,4,3000000,2,1,2,2,6,481.386
1,1000000,6,1500000,3,2,1,3,1,217.073
2,500000,20,4400000,0,2,1,2,1,593.323
1,3000000,4,4800000,4,1,3,2,10,530.969
1,1200000,10,4500000,2,1,2,2,3,579.156
1,700000,20,4500000,5,1,3,2,9,734.969
1,1200000,12,3500000,1,2,3,3,10,783.719
1,1900000,10,4500000,2,1,1,3,4,535.813
1,500000,16,2300000,0,2,3,3,6,715.719
1,1500000,10,2500000,1,1,1,3,0,314.833
2,1500000,20,4000000,3,1,1,2,5,572.063
1,500000,8,4400000,1,1,1,3,5,535.813
2,3000000,12,5000000,3,1,3,0,3,701.239
1,1400000,16,2500000,2,1,1,2,4,482.813
1,700000,4,5000000,0,2,3,2,7,798.719
2,700000,8,1200000,2,2,2,2,3,392.156
2,500000,6,4800000,4,2,2,1,5,721.646
2,2000000,10,1800000,4,2,3,2,8,547.969
2,1500000,12,2000000,3,2,3,3,5,558.479
1,500000,4,1200000,1,1,3,3,4,405.479
2,1200000,20,4000000,2,1,2,0,9,715.386
1,700000,12,4800000,1,2,1,3,4,599.563
2,700000,20,1200000,3,2,2,3,4,419.646
2,1800000,10,2500000,1,1,3,2,0,492.749
1,1000000,16,5000000,1,2,2,2,0,600.416
2,1500000,10,1800000,1,1,1,2,1,325.573
2,3000000,12,5000000,2,1,3,1,3,686.239
2,2000000,8,4500000,4,1,3,0,4,743.729
2,1900000,10,2000000,0,1,3,2,0,424.749
2,700000,4,1800000,5,1,3,3,4,358.729
2,500000,10,3500000,3,1,3,3,10,741.219
1,1200000,10,2500000,4,1,3,0,8,628.969
2,1200000,10,1800000,1,1,1,2,0,283.083
2,1600000,10,4000000,2,2,3,3,1,719.989
2,1900000,10,4500000,2,2,3,1,7,834.969
1,1500000,10,4000000,0,1,3,3,1,634.989
2,2000000,10,3500000,0,1,3,2,0,628.749
2,1500000,4,1200000,5,2,3,2,0,352.499
2,1200000,16,4500000,1,1,2,2,9,685.386
2,1200000,4,5000000,2,1,2,0,1,630.406
1,1600000,10,1200000,1,1,3,2,0,335.499
2,3000000,12,4500000,2,1,2,1,7,700.386
1,3000000,16,1500000,3,2,2,2,7,387.886
1,1200000,20,4500000,2,1,1,3,3,493.323
1,1400000,12,2000000,3,2,3,0,4,582.229
2,1500000,12,4600000,5,1,2,3,3,585.406
1,2500000,5,1200000,2,1,2,2,8,324.136
2,1900000,16,4000000,2,1,3,3,0,613.749
1,700000,4,3500000,1,1,3,2,8,734.969
2,700000,3,2500000,0,2,2,3,8,598.136
2,500000,10,1800000,1,2,2,3,3,513.156
2,700000,8,4600000,0,1,2,2,10,685.386
1,1400000,12,1500000,5,1,1,2,9,253.303
2,1900000,8,2300000,1,2,3,2,1,530.989
2,1200000,5,2300000,2,1,3,2,8,552.219
2,1500000,8,1800000,5,1,1,2,5,232.063
1,1000000,4,1200000,4,1,2,3,1,224.156
2,1400000,6,4800000,4,1,3,0,0,658.749
1,2500000,10,1800000,2,1,1,1,3,251.323
2,2500000,12,1800000,1,1,1,3,9,395.553
2,1200000,4,4500000,0,1,1,0,7,644.553
1,1000000,4,2000000,2,1,3,2,9,462.969
2,1400000,10,3500000,4,1,1,0,8,644.553
1,1400000,4,1200000,4,1,3,2,2,309.989
1,1900000,4,1200000,4,1,3,1,3,324.989
1,2500000,8,5000000,2,1,3,3,8,719.969
2,500000,4,4400000,5,2,2,2,4,706.646
1,1900000,20,4500000,2,1,3,1,9,749.969
2,1200000,3,4500000,1,1,2,3,2,585.406
2,500000,8,3500000,4,2,3,3,3,719.989
1,1800000,4,2300000,2,2,3,1,3,388.739
2,1400000,12,3500000,1,1,2,2,8,685.386
2,1600000,16,4400000,3,1,3,3,0,613.749
2,1500000,16,1200000,1,1,3,2,10,484.219
2,700000,20,3000000,4,2,3,3,4,694.479
1,500000,10,2300000,3,2,2,2,6,591.886
1,1000000,16,3000000,5,1,2,2,8,596.136
2,1500000,3,2300000,5,2,1,2,7,338.303
2,2000000,20,2500000,3,1,1,2,6,478.553
1,700000,4,3000000,4,2,1,2,6,521.053
1,1900000,4,4400000,3,2,2,3,8,644.886
2,500000,6,5000000,4,1,2,0,4,672.896
1,700000,3,4000000,0,1,2,2,7,664.136
2,1800000,20,2500000,4,2,2,3,9,598.136
2,1000000,10,2300000,1,1,2,3,8,534.386
2,1200000,16,4000000,0,2,3,2,1,734.989
1,3000000,4,3500000,1,1,3,3,4,337.479
1,1200000,10,4500000,3,1,2,2,0,536.666
1,1400000,5,1800000,4,1,2,2,5,281.646
1,2500000,8,3000000,2,1,1,0,6,487.303
1,700000,8,2000000,5,1,3,2,0,403.499
1,2000000,20,1200000,4,1,3,2,5,352.479
2,1400000,4,1200000,0,2,2,2,2,324.156
2,2000000,4,4500000,3,1,2,3,2,517.406
2,1500000,5,2300000,1,2,2,1,7,560.136
2,500000,3,4600000,1,1,1,3,4,557.063
2,1000000,4,1800000,0,2,3,3,9,600.969
1,3000000,4,2500000,2,1,3,0,3,339.989
2,1000000,10,4500000,3,2,2,2,8,749.136
2,1900000,10,1500000,5,1,3,3,1,316.239
2,1600000,10,4000000,0,1,2,0,2,630.406
2,2000000,3,2300000,2,1,2,3,4,287.896
1,1900000,10,3500000,3,1,3,0,4,654.479
2,1200000,20,4400000,1,1,1,0,10,644.553
1,1600000,5,2000000,5,1,3,0,6,424.969
1,700000,20,4000000,0,2,2,3,2,627.906
2,3000000,4,4400000,5,2,3,3,3,447.989
2,1400000,4,4000000,4,2,2,3,0,538.666
1,2500000,10,4600000,1,1,1,2,9,593.303
2,700000,8,4600000,0,1,1,1,9,629.553
2,500000,20,1500000,0,2,2,0,6,643.136
1,700000,16,1500000,2,1,3,3,7,515.969
1,1200000,16,1200000,5,2,2,0,4,375.396
1,500000,4,4800000,0,1,3,1,0,622.499
2,1400000,4,4600000,5,1,2,1,6,700.386
1,2500000,4,4500000,5,2,3,1,2,524.739
2,1400000,10,5000000,1,2,2,3,5,691.646
2,2000000,20,5000000,0,1,3,2,1,671.239
2,500000,4,3500000,0,2,3,2,10,819.969
1,2500000,6,2500000,5,1,3,2,3,309.989
1,1600000,6,1800000,0,2,1,2,0,257.583
1,1200000,4,1800000,4,2,1,1,7,332.053
2,1200000,6,1500000,3,1,2,3,5,287.896
2,500000,6,1200000,4,1,3,2,7,416.219
2,1900000,5,5000000,5,1,3,2,8,756.219
2,1800000,3,4800000,3,1,2,2,4,574.896
2,2500000,12,1200000,1,1,2,0,4,332.896
1,1600000,5,4800000,3,1,1,3,6,578.303
1,2500000,12,2500000,2,1,2,0,7,558.136
1,1800000,5,1800000,3,2,3,2,7,458.719
1,1600000,16,4400000,1,1,3,2,6,734.969
1,1900000,20,3500000,2,2,3,2,2,713.739
2,1600000,10,4400000,4,1,2,1,8,700.386
2,3000000,5,1800000,4,1,2,0,7,375.386
2,1800000,20,4400000,3,2,2,1,4,721.646
2,3000000,5,2300000,1,1,2,2,8,345.386
1,2000000,20,1200000,5,1,3,2,6,394.969
2,2000000,3,3000000,1,1,2,3,9,330.386
2,2500000,8,4000000,2,1,3,2,4,713.729
2,3000000,5,4400000,2,1,3,1,3,550.239
2,1900000,5,2000000,3,1,3,1,0,303.749
2,500000,6,3500000,3,1,2,3,5,627.896
1,1500000,10,2300000,0,1,3,1,5,571.479
2,700000,20,4400000,5,1,3,1,1,686.239
1,1500000,5,3500000,1,2,3,1,6,745.719
2,1200000,3,3500000,5,1,3,0,6,582.219
2,1200000,4,1200000,4,1,2,0,5,332.896
1,1200000,16,3500000,2,1,3,3,2,634.989
2,1800000,10,1800000,3,1,3,3,6,469.219
2,2000000,10,1200000,3,1,2,2,4,302.896
2,1500000,12,1500000,0,1,1,1,6,425.553
2,1900000,12,3500000,4,1,1,2,10,546.553
2,1400000,3,4400000,2,2,2,2,3,596.156
1,500000,12,4500000,1,1,3,3,6,719.969
2,1200000,10,2500000,4,1,3,1,8,635.219
2,2500000,10,4800000,5,2,3,0,10,849.969
1,1500000,10,1200000,4,2,3,3,10,443.719
1,2000000,4,2300000,2,1,3,0,9,424.969
1,1400000,5,4600000,5,2,3,3,5,741.229
2,1600000,8,3000000,2,1,3,3,10,673.219
1,1900000,6,4800000,0,1,1,1,4,565.813
1,700000,12,4000000,5,1,2,2,10,664.136
1,1600000,4,4800000,4,1,3,2,2,649.989
2,1200000,8,2000000,2,1,2,0,4,468.896
2,2500000,10,1800000,1,1,3,3,9,469.219
2,1600000,20,4600000,2,1,2,2,7,685.386
1,1000000,8,1200000,5,1,1,2,5,210.813
2,2000000,20,3500000,2,1,2,2,0,557.916
1,1000000,5,1200000,2,1,1,3,9,238.303
2,3000000,8,4800000,5,1,3,2,0,628.749
1,1200000,6,2000000,4,1,2,2,9,392.136
2,2000000,10,2300000,0,1,3,2,0,492.749
1,3000000,4,3500000,0,1,2,1,7,407.136
2,1200000,8,3000000,3,2,2,1,3,611.156
1,1400000,4,3000000,1,2,2,1,5,564.396
1,1200000,6,2500000,4,1,3,1,1,460.989
2,1000000,10,3500000,3,1,1,0,5,602.063
1,1200000,6,2300000,5,1,2,3,9,377.136
1,1900000,10,2300000,5,1,1,3,2,221.323
2,1200000,20,2500000,0,1,3,0,1,633.239
2,1900000,8,3500000,5,1,3,1,1,618.239
2,2500000,4,4500000,2,1,2,3,3,449.406
2,2500000,20,4000000,2,1,1,0,3,559.573
2,500000,12,4800000,2,1,3,0,3,701.239
1,2500000,5,4800000,2,2,1,0,1,602.073
2,3000000,6,3500000,2,1,3,0,4,539.729
2,1900000,6,2300000,2,1,2,1,3,343.406
2,1600000,10,4400000,3,2,3,0,5,807.479
2,3000000,20,3000000,2,2,1,2,5,567.813
2,1600000,4,1200000,4,2,3,3,4,422.479
2,1000000,6,4500000,5,1,3,1,9,771.219
1,1000000,4,2500000,4,1,3,3,4,473.479
2,1600000,6,4000000,3,2,3,1,5,792.479
1,1200000,8,5000000,5,2,2,3,10,712.886
2,1500000,5,4400000,5,1,1,2,5,572.063
2,500000,3,4500000,0,1,2,3,1,585.406
2,1800000,4,3000000,0,1,1,2,9,410.553
2,2500000,3,4600000,2,1,1,1,0,298.083
1,1200000,8,5000000,4,1,2,0,5,651.646
2,3000000,16,1200000,1,1,3,3,2,316.239
1,1900000,10,2500000,2,1,2,3,0,385.666
2,1000000,6,2000000,0,1,2,2,3,464.406
2,700000,5,3500000,5,1,2,0,9,647.386
2,1500000,6,4500000,2,2,1,1,7,693.303
2,2000000,10,5000000,3,2,2,2,0,621.666
1,3000000,12,3500000,4,2,2,2,0,532.416
2,1600000,6,3000000,4,1,3,2,9,620.219
1,3000000,10,2000000,4,2,2,2,6,387.886
2,1200000,5,4000000,0,1,3,3,8,741.219
2,500000,12,1800000,5,2,2,3,4,487.646
1,1600000,10,2300000,1,1,2,1,7,543.136
2,1900000,4,1200000,5,1,1,2,8,274.553
2,2500000,10,1500000,5,1,3,3,3,316.239
2,2500000,4,2500000,0,1,2,1,10,360.386
1,1200000,10,4600000,2,1,3,2,2,649.989
2,1800000,8,3500000,0,1,2,1,4,657.896
2,1400000,16,4800000,0,1,3,0,4,743.729
1,1600000,5,4000000,4,1,3,2,8,666.969
1,1400000,16,3500000,2,1,3,1,7,749.969
2,1400000,6,2300000,5,2,3,2,10,547.969
2,700000,12,4000000,1,1,3,2,10,756.219
1,1900000,4,2300000,2,2,2,1,9,402.886
2,1600000,12,4400000,1,1,2,1,9,700.386
2,2000000,5,1800000,5,1,3,3,6,401.219
2,2000000,6,2300000,1,1,2,0,5,468.896
2,1000000,4,4600000,0,2,1,3,4,620.813
1,500000,3,4800000,1,1,3,2,5,692.479
2,1600000,10,2300000,5,1,2,2,6,481.386
2,500000,3,1500000,4,2,3,3,5,422.479
1,2500000,16,1200000,0,1,2,2,7,392.136
1,2000000,3,4400000,3,2,3,3,1,494.739
1,1200000,20,3000000,3,1,3,3,4,677.479
1,1400000,6,3000000,3,1,1,2,9,457.303
1,1500000,20,3500000,1,2,2,3,0,585.416
2,1500000,20,2500000,0,1,2,2,2,532.406
2,1500000,3,1500000,0,1,3,2,10,416.219
2,1900000,4,2000000,4,1,1,3,6,259.553
2,1200000,5,2300000,1,2,3,2,3,530.989
2,1400000,10,3000000,3,1,3,2,5,645.729
2,1900000,4,1200000,3,2,3,3,6,464.969
1,1200000,8,3500000,4,2,1,2,8,657.053
2,1200000,12,1200000,4,1,1,0,7,304.553
2,1900000,10,2000000,2,1,3,2,1,467.239
1,2000000,6,4500000,0,1,1,2,2,508.323
1,1200000,4,1800000,2,2,3,2,5,416.229
2,1500000,5,4500000,1,1,2,3,3,585.406
2,1200000,8,1500000,3,1,3,3,5,426.729
2,1200000,6,3500000,5,1,2,2,10,617.386
2,1200000,3,2500000,3,1,3,2,9,484.219
2,1200000,12,4600000,3,1,2,3,3,585.406
2,1900000,16,2500000,3,1,2,1,9,564.386
1,1200000,3,3000000,2,1,1,0,6,419.303
1,700000,20,1800000,2,1,3,2,10,598.969
1,500000,20,1800000,0,1,2,1,4,500.646
1,2500000,5,4000000,1,1,2,3,9,581.136
1,3000000,3,4400000,4,1,3,2,9,394.969
2,500000,20,2000000,0,1,2,1,9,632.386
1,2000000,20,1200000,4,1,3,3,9,379.969
2,1000000,5,1500000,4,2,1,2,4,295.813
2,500000,10,4500000,0,1,3,1,8,771.219
2,1200000,5,4600000,5,1,3,2,4,713.729
2,1200000,3,4800000,5,1,3,2,6,756.219
2,1800000,10,4400000,1,2,3,2,10,819.969
2,1200000,3,1200000,5,1,3,0,7,446.219
1,500000,4,5000000,3,1,3,2,7,734.969
1,1200000,5,1200000,0,1,2,3,9,309.136
1,1000000,5,1500000,2,1,1,0,6,351.303
1,500000,10,3000000,4,1,2,2,10,596.136
1,500000,12,5000000,3,2,2,2,9,727.886
2,2000000,8,2500000,2,1,2,2,0,353.916
1,1000000,8,4000000,0,1,3,2,7,734.969
2,1800000,6,4000000,0,1,2,2,2,600.406
1,1900000,6,3000000,5,1,2,2,9,460.136
1,1200000,20,2300000,2,1,3,1,2,528.989
1,1200000,6,4000000,5,1,1,2,6,593.303
2,1400000,3,4500000,5,1,1,1,10,561.553
2,500000,5,1500000,5,1,3,2,8,416.219
1,1800000,6,4000000,5,2,1,2,5,546.563
2,1500000,10,4400000,4,1,2,0,10,715.386
1,1800000,20,4500000,4,2,1,2,5,614.563
1,500000,10,2000000,4,1,2,3,1,360.156
2,2000000,6,4500000,1,1,3,2,8,756.219
1,1200000,12,2000000,0,2,2,2,9,591.886
2,2500000,10,3500000,4,1,3,2,6,688.219
1,1000000,10,2300000,2,1,3,2,6,598.969
2,1200000,8,1800000,2,1,3,2,6,552.219
2,500000,20,4600000,3,1,2,3,1,585.406
2,1500000,6,5000000,3,1,2,2,9,685.386
1,1500000,10,2300000,0,1,2,2,8,528.136
2,1200000,10,2300000,2,1,1,2,5,436.063
2,500000,20,2500000,0,1,1,2,4,572.063
2,700000,16,4500000,1,1,3,2,0,628.749
2,1400000,3,1200000,1,2,3,3,4,422.479
1,3000000,3,4800000,3,1,3,2,1,309.989
2,1000000,10,2000000,3,1,3,0,5,539.729
2,1200000,20,4000000,1,1,1,0,0,517.083
2,3000000,16,2500000,5,1,3,0,8,582.219
2,1500000,12,3000000,4,1,3,2,0,560.749
1,1400000,8,4600000,4,2,2,2,2,642.906
2,1900000,10,1800000,1,2,1,2,8,474.303
2,1200000,20,4400000,3,2,1,1,9,693.303
1,1000000,3,1200000,5,2,2,3,5,330.396
2,700000,10,4800000,2,2,1,3,2,578.323
1,1200000,8,2500000,2,1,3,2,6,598.969
2,1500000,6,3500000,5,1,3,3,0,477.749
1,1500000,4,3500000,2,1,2,0,3,473.156
2,1500000,4,2300000,0,1,1,0,5,398.063
2,1900000,6,4600000,2,2,2,3,2,649.156
1,1400000,10,4500000,0,1,3,2,2,649.989
1,1400000,5,4400000,1,2,3,2,1,713.739
1,700000,4,3000000,4,1,3,3,6,583.969
2,700000,5,1500000,2,2,3,0,6,577.969
1,1200000,3,4400000,0,2,2,3,5,670.396
2,3000000,5,4600000,0,2,2,2,9,681.136
1,1200000,8,2000000,5,2,3,2,1,441.739
1,1900000,20,1200000,4,2,1,2,2,232.073
2,1900000,4,4400000,3,1,3,2,7,688.219
1,1000000,4,4400000,1,1,3,3,9,719.969
1,1600000,10,4800000,2,1,2,3,2,564.156
1,2500000,8,4500000,2,2,3,2,2,713.739
2,1200000,6,2500000,1,1,2,3,0,406.916
2,1200000,6,2000000,2,1,2,3,3,381.406
2,1600000,4,4500000,4,1,1,0,1,559.573
2,1200000,10,1500000,0,1,3,3,8,537.219
2,1200000,4,2500000,2,1,2,0,7,511.386
1,2000000,4,4400000,2,1,1,0,1,470.323
2,1500000,20,1800000,0,1,3,3,7,605.219
1,1200000,6,4500000,5,1,2,3,10,649.136
1,1200000,3,4000000,1,2,1,2,1,504.073
1,700000,4,4000000,3,1,2,3,6,649.136
2,500000,8,2500000,1,2,3,2,6,751.969
2,1800000,6,1800000,4,1,1,0,3,219.573
2,1800000,10,4800000,2,1,3,3,4,698.729
2,2000000,3,1800000,2,1,3,1,5,388.729
2,1000000,20,4600000,3,1,2,1,0,572.916
1,1400000,3,4500000,5,1,3,2,2,581.989
1,1000000,16,2300000,1,2,3,3,3,630.739
1,500000,5,4500000,5,1,3,3,9,719.969
1,1200000,3,5000000,5,1,2,3,6,649.136
2,1600000,4,3000000,4,1,3,1,7,567.219
2,3000000,6,3500000,2,1,3,1,6,567.219
2,700000,3,4400000,3,1,3,3,0,613.749
2,1200000,6,4800000,3,2,2,2,9,749.136
2,1900000,4,2500000,0,1,2,2,10,413.386
1,3000000,16,2300000,0,2,2,2,4,549.396
1,1800000,10,4000000,2,1,3,2,10,734.969
1,1900000,10,1200000,2,1,3,3,9,379.969
2,1400000,5,1800000,4,1,2,3,7,330.386
1,1200000,12,3500000,0,1,2,2,4,621.646
2,1200000,10,4000000,2,1,1,1,9,629.553
2,1900000,10,3500000,2,2,3,3,5,762.479
2,700000,4,4800000,2,1,2,2,2,600.406
2,700000,4,3500000,0,1,1,3,1,514.573
1,1200000,4,1500000,3,2,1,3,5,259.563
2,1000000,20,2000000,1,1,2,2,8,549.386
1,1000000,3,2300000,5,1,2,2,0,196.666
1,3000000,5,3000000,0,1,3,2,6,462.969
2,1200000,3,1800000,4,2,2,0,3,354.156
1,1400000,10,4000000,2,2,3,0,9,828.719
2,1500000,12,1500000,5,1,3,2,8,416.219
1,1200000,3,4000000,3,1,2,0,2,541.156
1,1200000,5,3000000,2,1,2,2,7,528.136
2,1600000,16,1500000,3,1,3,2,8,484.219
1,1200000,10,4400000,3,1,1,1,9,608.303
1,1600000,4,4000000,4,1,2,1,3,526.156
2,700000,8,4600000,5,1,2,3,9,670.386
1,1900000,8,4500000,0,2,2,2,7,727.886
2,1200000,20,4500000,0,2,3,0,4,807.479
1,1600000,4,1500000,3,2,2,0,4,375.396
2,1500000,3,4600000,4,1,2,0,2,562.406
2,2000000,10,4000000,0,2,2,2,1,664.156
2,1200000,16,2500000,1,1,2,3,10,602.386
2,700000,6,1800000,1,2,2,1,10,560.136
2,1600000,12,2300000,0,1,1,2,8,478.553
1,1900000,20,4500000,1,2,3,2,4,756.229
2,500000,10,2300000,3,2,2,2,2,528.156
1,1200000,12,1200000,0,1,2,2,0,332.666
1,1200000,20,2300000,1,1,3,2,0,539.499
2,500000,10,1500000,2,2,2,3,0,402.666
2,700000,20,4600000,4,1,3,0,7,786.219
1,500000,6,3500000,4,1,2,3,5,606.646
1,1500000,4,2000000,3,1,2,2,2,239.156
1,500000,10,3500000,0,1,3,2,9,734.969
2,2500000,8,2000000,0,1,3,3,3,384.239
1,1800000,4,5000000,3,1,3,2,10,734.969
1,2000000,12,1500000,4,1,2,0,5,311.646
2,500000,5,1200000,3,1,3,2,6,416.219
2,700000,8,1200000,0,1,3,1,7,567.219
2,500000,3,2000000,3,1,3,2,4,509.729
2,1200000,20,1200000,4,2,2,3,6,394.136
1,1600000,16,4400000,4,1,3,2,4,692.479
1,1200000,20,2000000,2,1,2,2,1,443.156
1,1800000,10,1200000,2,1,1,2,7,253.303
1,1500000,16,3000000,0,1,2,3,5,606.646
1,700000,12,3500000,0,2,1,3,2,557.073
1,2000000,16,2000000,4,1,2,1,3,390.156
2,3000000,10,4600000,1,1,2,2,4,642.896
2,1500000,10,5000000,2,1,3,0,9,786.219
1,2000000,4,4600000,2,1,3,1,0,622.499
2,2000000,20,3000000,5,1,2,3,1,517.406
1,1200000,5,4500000,5,1,2,2,1,579.156
1,700000,8,4400000,4,2,2,2,8,727.886
1,500000,12,2500000,3,1,2,2,4,553.646
2,700000,3,4000000,3,1,3,1,0,643.749
1,1200000,10,4800000,4,1,3,1,4,707.479
2,1600000,8,2000000,5,2,3,2,2,462.989
2,500000,6,1800000,0,1,1,3,10,463.553
1,1200000,20,5000000,1,2,2,3,7,712.886
1,500000,16,2500000,4,1,3,2,2,513.989
2,1200000,10,4500000,3,2,3,2,7,819.969
2,3000000,5,2300000,3,1,2,2,8,345.386
2,1600000,8,2000000,4,2,1,1,10,421.303
1,1200000,6,2000000,1,1,1,2,3,304.323
2,1800000,6,2300000,5,2,3,0,3,424.989
1,1200000,4,4500000,1,2,3,1,7,813.719
1,500000,8,1800000,4,2,3,3,3,494.739
1,1600000,12,2000000,3,1,2,3,7,445.136
2,3000000,3,2300000,4,1,2,2,3,260.406
2,1400000,20,2300000,5,1,3,2,3,467.239
2,2000000,20,1800000,3,2,3,3,0,473.499
1,1800000,3,1800000,0,1,3,2,1,309.989
1,1400000,16,1200000,2,2,3,2,7,526.719
2,1200000,5,3500000,4,2,2,3,1,581.156
2,1600000,10,3000000,1,1,2,2,3,532.406
1,2500000,4,1800000,5,1,3,2,3,309.989
2,2500000,4,3500000,0,1,2,3,3,381.406
2,500000,6,3000000,3,1,1,2,2,461.573
2,1200000,4,4800000,2,2,2,0,2,694.156
1,500000,8,5000000,4,1,2,2,5,621.646
1,700000,4,1800000,5,2,3,2,10,458.719
2,1400000,3,4600000,2,2,2,1,8,764.136
2,1900000,4,2000000,0,2,3,2,4,437.479
2,500000,10,3000000,2,1,3,3,9,741.219
1,1200000,5,2300000,1,1,2,0,2,405.156
2,3000000,4,5000000,4,1,2,2,0,421.916
2,1900000,5,2300000,2,1,1,3,4,285.063
2,3000000,10,2000000,2,1,3,1,10,499.219
2,700000,4,2300000,2,1,3,2,4,577.729
2,500000,8,4000000,4,1,2,2,8,685.386
1,1800000,8,1500000,3,1,1,2,7,253.303
1,3000000,6,4800000,4,2,3,2,4,688.229
2,1500000,16,1800000,4,2,3,2,10,615.969
2,1800000,10,1200000,3,2,3,2,5,437.479
2,1900000,6,4600000,4,2,2,2,4,706.646
2,1200000,20,3500000,1,2,3,3,2,719.989
1,1200000,12,3000000,5,1,3,1,2,596.989
2,2500000,5,1500000,1,2,2,0,0,311.666
2,500000,16,4800000,4,2,2,3,2,649.156
2,3000000,10,5000000,3,2,2,3,1,649.156
2,1000000,20,1200000,1,1,3,2,2,467.239
2,2000000,10,3000000,0,1,3,3,8,673.219
2,1900000,20,2300000,0,2,2,0,4,668.646
2,1600000,4,1200000,5,1,3,3,6,401.219
1,1800000,6,2300000,2,1,3,2,4,488.479
1,1500000,16,3500000,4,1,1,2,0,465.833
2,3000000,8,4800000,3,1,1,3,3,514.573
1,1600000,12,5000000,2,1,2,2,10,664.136
2,2500000,6,1800000,0,1,2,3,6,330.386
1,500000,8,2000000,2,1,2,1,1,458.156
2,3000000,3,3500000,3,2,3,2,6,479.969
2,700000,12,2500000,2,1,3,3,2,588.239
2,1400000,16,4000000,3,1,2,2,9,685.386
1,1200000,4,1200000,4,2,2,2,6,387.886
2,500000,8,1200000,2,1,3,2,8,484.219
2,1200000,16,2300000,4,1,3,0,4,607.729
2,500000,8,3500000,3,1,2,3,8,670.386
1,2500000,10,2300000,2,1,2,2,2,375.156
1,1800000,4,2000000,5,1,3,1,7,409.969
2,1200000,4,2300000,2,2,1,3,1,374.323
2,1900000,5,1800000,5,2,1,3,5,280.813
2,1200000,16,1500000,3,2,3,2,7,547.969
2,1200000,8,1800000,3,1,3,1,6,499.219
2,1800000,6,2300000,5,2,2,2,9,409.136
2,1500000,3,4600000,3,2,2,2,9,681.136
1,1200000,10,4600000,5,1,2,2,3,579.156
1,500000,5,2000000,5,1,3,2,9,530.969
1,1200000,10,4400000,4,2,2,2,2,642.906
1,1200000,20,3000000,3,2,3,3,0,656.249
1,1900000,10,2300000,4,1,2,3,7,445.136
2,1000000,10,4600000,3,1,2,2,9,685.386
1,1600000,4,4600000,3,1,2,3,7,649.136
2,500000,16,4800000,2,1,1,1,1,544.573
2,3000000,3,2500000,2,2,3,1,3,409.989
2,1400000,5,4500000,0,1,3,3,4,698.729
1,2500000,10,2500000,0,2,3,3,1,562.739
2,1500000,20,3500000,4,1,3,3,5,698.729
1,2000000,12,1500000,5,2,3,2,7,458.719
2,500000,20,1200000,2,1,2,2,4,438.896
1,500000,6,3000000,2,2,3,2,3,713.739
1,1900000,16,2500000,2,1,2,3,4,470.646
2,1400000,4,3000000,2,1,1,3,5,421.063
1,1900000,16,4600000,5,1,2,1,0,551.666
1,1200000,6,2300000,4,1,3,2,2,445.989
1,500000,8,1800000,1,2,2,3,7,576.886
2,1200000,12,1500000,2,1,2,3,7,466.386
1,1600000,5,2300000,5,1,2,2,8,324.136
1,500000,10,2500000,0,1,2,3,10,649.136
2,1800000,10,4600000,4,2,3,2,7,819.969
