usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke,telat bayar,donasi,score
2,3000000,8,4600000,1,2,2,2,1,672.47
2,1600000,10,2000000,0,1,1,1,1,426.9
2,1800000,10,1200000,4,1,3,3,2,342.87
2,1900000,5,1500000,0,1,3,0,1,389.54
2,1600000,16,3500000,3,1,3,2,3,736.2
2,700000,12,2000000,4,1,3,2,0,447.21
2,1200000,20,4800000,3,1,3,2,0,651.21
2,1400000,10,5000000,4,1,3,2,2,707.87
2,700000,10,4500000,0,1,1,2,2,566.23
2,1600000,5,5000000,5,1,3,3,0,626.21
2,1200000,4,3000000,4,2,3,2,1,539.29
1,1500000,10,4800000,3,1,3,2,2,665.37
2,500000,4,2000000,5,1,2,1,2,390.05
2,3000000,3,2300000,4,1,1,3,3,229.56
1,500000,8,1500000,3,1,1,2,3,348.06
2,1200000,12,2300000,4,2,3,2,2,635.62
2,500000,4,3500000,4,1,3,1,1,704.54
2,1900000,8,5000000,4,1,3,3,3,711.2
2,700000,6,4500000,5,1,1,1,3,619.56
2,700000,10,4400000,0,1,3,1,2,732.87
2,1500000,6,4600000,3,1,3,3,1,654.54
2,1400000,16,1800000,2,2,2,2,3,525.13
2,1900000,8,5000000,3,2,3,3,0,689.96
2,700000,4,5000000,0,2,3,3,0,689.96
2,1200000,6,4500000,2,2,2,2,3,729.13
2,1900000,3,4500000,5,2,3,0,1,589.29
2,500000,10,4400000,2,1,2,0,0,630.39
2,2000000,10,3500000,4,2,2,2,1,604.47
2,1600000,6,4500000,0,2,1,2,0,573.32
1,1800000,10,2500000,1,1,2,2,2,458.55
2,1500000,8,1200000,2,2,2,0,1,382.47
2,1500000,4,4600000,3,1,2,1,1,633.72
2,1500000,4,3000000,3,2,1,2,1,397.65
2,700000,10,4000000,1,2,3,2,0,714.96
2,500000,10,4000000,3,1,2,2,2,637.05
2,1900000,3,4800000,1,1,1,0,3,576.56
2,1200000,20,4800000,5,1,2,2,3,665.38
2,1800000,12,2300000,3,1,2,2,3,461.38
2,1600000,5,4000000,3,2,3,2,3,731.95
2,1800000,10,4600000,2,1,2,1,3,690.38
2,500000,5,1200000,0,1,3,2,0,447.21
2,1900000,3,4600000,4,1,2,3,0,419.39
2,3000000,10,4800000,2,1,2,2,2,637.05
2,1400000,16,4500000,0,2,3,3,1,718.29
2,3000000,10,4600000,3,1,2,2,0,580.39
2,1900000,8,4800000,0,1,3,3,2,682.87
2,1600000,10,4400000,2,2,2,2,1,672.47
2,1200000,4,3000000,1,1,3,3,0,490.21
2,500000,4,5000000,5,1,1,0,1,587.9
2,1200000,4,4500000,0,2,3,2,2,771.62
2,1200000,10,4600000,3,1,1,2,2,566.23
2,1200000,10,4500000,2,2,3,0,1,793.29
2,1200000,10,4000000,2,2,3,3,3,774.95
2,1600000,8,5000000,2,1,3,3,0,626.21
2,1500000,3,4600000,2,2,1,3,1,576.65
2,1500000,16,4800000,0,1,2,3,3,640.38
1,1500000,4,4000000,5,1,3,2,3,557.7
2,1900000,3,2300000,5,1,3,1,3,421.2
2,1900000,20,1800000,3,1,3,3,3,507.2
1,1600000,12,4000000,5,1,2,3,1,541.22
2,1900000,10,1200000,4,2,2,3,0,279.14
2,1800000,10,4000000,5,1,3,2,3,736.2
2,1200000,4,3500000,5,2,2,1,2,589.8
2,1600000,20,2000000,0,1,2,0,0,494.39
2,1600000,5,1500000,5,1,3,3,3,371.2
2,1600000,10,3000000,2,2,1,3,1,508.65
2,2000000,4,4000000,3,2,2,3,2,539.8
2,3000000,4,4800000,1,2,2,1,1,561.47
2,1200000,8,1200000,4,1,2,1,3,350.38
2,1500000,16,3500000,3,2,1,2,0,573.32
2,2000000,6,1800000,5,1,3,2,2,367.87
2,1600000,16,3500000,2,1,2,2,3,665.38
2,1200000,10,4500000,2,2,2,3,1,647.47
2,1500000,20,2500000,1,1,2,3,0,487.39
2,500000,3,2000000,1,1,3,3,3,507.2
2,1200000,4,1500000,0,1,2,2,1,268.72
2,1900000,20,4000000,1,2,2,2,3,729.13
2,2000000,3,4000000,1,2,2,2,3,525.13
2,500000,5,1200000,5,2,3,1,3,484.95
1,2500000,12,4800000,0,1,3,3,1,612.04
2,3000000,16,1500000,5,1,1,2,1,197.9
2,1800000,16,1500000,5,2,1,1,1,286.65
2,700000,8,2500000,3,2,3,3,2,610.62
2,1600000,12,3500000,0,1,2,0,1,658.72
2,2500000,20,4600000,3,1,2,3,1,583.72
2,1000000,12,4800000,1,1,2,1,3,690.38
2,1200000,6,2000000,0,1,1,2,1,333.9
2,1600000,5,2500000,3,1,3,3,1,382.54
2,2500000,4,5000000,2,2,3,2,1,675.29
2,1200000,8,2500000,3,1,2,3,1,447.72
2,1200000,4,3500000,2,1,3,3,0,558.21
2,3000000,12,1800000,5,1,3,2,2,367.87
2,3000000,16,4600000,4,1,3,0,2,757.87
2,1000000,8,4800000,5,1,1,3,3,569.56
2,1900000,20,2300000,0,1,3,0,1,661.54
2,2000000,12,4500000,0,1,2,0,1,658.72
2,1800000,16,4800000,2,1,3,0,2,757.87
2,1500000,10,4500000,3,2,1,3,3,633.31
2,1500000,4,4800000,1,1,2,0,1,658.72
2,700000,4,1200000,0,1,3,3,0,354.21
2,500000,5,1200000,1,2,2,2,0,372.14
2,500000,3,4000000,3,1,2,2,1,608.72
1,1600000,4,3000000,2,1,2,1,0,358.89
2,3000000,12,1800000,0,2,2,2,0,440.14
2,700000,16,1800000,4,1,1,2,2,362.23
1,1000000,6,2500000,4,2,3,3,1,471.79
2,1000000,3,2300000,5,2,3,2,2,431.62
2,1200000,4,3500000,4,1,2,2,1,472.72
2,500000,12,5000000,2,1,3,2,2,707.87
2,1000000,6,1800000,3,1,2,2,2,365.05
2,1600000,20,4400000,1,2,3,2,1,743.29
2,2000000,12,4000000,1,1,3,0,3,786.2
2,1500000,10,5000000,4,1,3,2,3,736.2
2,1400000,4,2000000,0,2,2,2,0,372.14
1,1500000,10,4500000,4,2,2,1,3,711.63
1,1200000,5,4400000,1,1,2,2,0,537.89
2,1500000,12,2300000,5,1,2,3,3,436.38
2,1200000,6,2500000,4,2,2,0,0,490.14
2,1000000,12,1200000,3,1,1,1,1,290.9
2,1200000,10,4800000,1,2,3,0,3,849.95
2,1500000,8,2000000,4,2,2,3,3,432.13
2,1400000,5,2300000,0,1,2,0,0,426.39
2,500000,10,1200000,5,1,2,3,2,272.05
2,1900000,4,3500000,4,2,1,0,3,504.31
2,500000,8,1200000,3,1,3,0,2,485.87
2,500000,6,1500000,5,1,3,3,2,410.87
2,1000000,4,1800000,1,2,1,2,3,386.31
2,500000,16,1500000,2,1,3,2,1,475.54
2,1000000,6,2300000,0,1,3,1,1,568.54
2,1200000,3,3500000,1,1,1,1,2,455.23
2,500000,10,2000000,2,1,3,1,3,625.2
1,700000,20,1500000,3,2,2,2,0,397.64
2,1200000,6,2500000,4,1,2,2,0,376.39
2,1200000,12,4000000,4,1,2,3,1,583.72
2,2500000,6,5000000,0,1,2,1,3,690.38
2,1600000,10,1200000,3,1,2,2,1,268.72
2,1200000,5,4000000,1,1,2,0,2,687.05
2,1200000,10,1800000,2,1,1,3,3,365.56
1,2500000,16,2500000,2,1,3,0,0,522.71
2,2000000,5,1800000,0,2,3,3,2,406.62
2,3000000,6,3000000,3,1,1,2,3,322.56
2,1200000,10,4500000,5,2,2,2,3,729.13
2,1000000,8,2000000,1,2,1,2,1,465.65
1,2000000,10,2500000,0,1,3,3,3,532.7
2,1900000,4,4500000,4,1,3,0,1,661.54
2,2500000,8,3000000,0,1,2,2,1,472.72
2,1900000,16,4800000,4,1,2,0,3,715.38
2,500000,8,4800000,2,1,3,3,3,711.2
2,700000,12,4000000,3,1,2,1,1,633.72
2,3000000,20,3000000,3,1,3,3,2,614.87
2,3000000,4,3000000,5,2,2,3,2,335.8
2,1800000,8,1800000,3,1,2,2,3,393.38
2,1200000,8,2300000,1,2,3,2,0,578.96
2,2500000,8,3500000,3,2,1,1,1,558.65
2,500000,10,2500000,0,2,3,1,2,796.62
2,1200000,4,1800000,0,2,2,3,2,403.8
2,1200000,8,4800000,5,1,3,1,0,676.21
2,1600000,5,3000000,5,1,2,0,0,426.39
2,1800000,6,4600000,4,2,3,2,1,743.29
2,1200000,4,4800000,1,2,1,0,0,623.32
2,1500000,5,1200000,0,1,2,3,1,243.72
2,2000000,6,4600000,3,1,3,2,1,679.54
2,1900000,16,4400000,1,2,2,2,0,644.14
2,500000,20,4400000,5,1,2,0,0,630.39
2,1200000,8,5000000,2,1,2,2,3,665.38
2,2000000,6,4800000,3,2,2,3,3,704.13
2,2500000,16,2300000,1,1,3,0,3,650.2
2,500000,20,1800000,5,1,2,0,1,454.72
1,2000000,5,5000000,3,1,1,3,1,470.4
2,2000000,12,4000000,1,1,2,2,0,580.39
2,1600000,12,1800000,0,2,3,3,3,570.95
2,1600000,3,2300000,4,1,3,1,1,364.54
2,1200000,3,2000000,1,1,2,2,0,240.39
2,1600000,20,1200000,5,1,3,0,3,446.2
1,1400000,10,2300000,0,1,3,3,0,447.71
2,1900000,8,4500000,0,2,2,2,1,672.47
2,700000,8,2300000,2,1,3,3,1,518.54
2,1200000,12,4800000,3,1,1,2,1,537.9
2,2000000,5,1500000,2,1,3,2,3,396.2
2,1000000,12,3500000,0,1,3,0,3,786.2
2,1800000,6,1800000,3,1,2,2,3,325.38
2,700000,8,3500000,2,1,3,2,2,707.87
2,2000000,16,3500000,2,1,3,2,2,707.87
2,1200000,16,4500000,1,2,2,2,2,700.8
2,1600000,16,2000000,0,1,2,3,2,476.05
2,1900000,6,2300000,2,2,2,3,0,347.14
2,1400000,6,4500000,1,1,3,3,1,654.54
2,1900000,16,4800000,4,1,2,2,1,608.72
2,1900000,6,1800000,2,1,3,2,1,339.54
2,1900000,5,4800000,0,1,2,1,1,633.72
2,700000,10,2000000,5,2,2,0,3,575.13
1,3000000,10,4500000,5,2,2,2,3,686.63
2,1200000,10,2000000,0,1,1,3,3,433.56
1,3000000,4,3000000,4,2,2,0,3,396.63
2,500000,12,3000000,1,2,2,1,3,754.13
2,700000,16,3000000,3,1,3,3,3,711.2
2,2000000,8,1800000,3,2,2,0,2,410.8
2,2000000,12,1200000,2,1,3,2,3,396.2
2,2000000,4,1500000,3,1,2,2,3,325.38
2,1900000,4,1800000,1,1,2,3,0,215.39
2,1800000,8,4500000,1,2,1,2,1,601.65
2,1800000,3,1500000,2,1,3,3,1,314.54
1,1200000,4,1800000,5,2,3,3,2,364.12
2,1200000,3,4000000,5,1,3,0,1,593.54
2,1000000,4,4600000,2,1,2,3,1,583.72
2,1200000,8,4000000,0,2,2,3,3,704.13
1,1200000,10,1800000,1,1,3,3,3,464.7
1,2000000,3,3000000,0,1,1,0,1,205.4
2,2500000,5,3500000,3,1,3,1,0,472.21
2,1200000,10,2500000,3,1,3,2,2,571.87
2,2500000,4,2300000,1,1,3,3,1,314.54
2,1800000,10,4000000,4,1,2,3,2,612.05
2,2000000,16,2500000,3,1,2,2,3,529.38
2,1900000,20,3000000,1,2,3,3,2,746.62
2,500000,20,1200000,1,1,1,0,1,383.9
2,1600000,4,4400000,3,1,3,1,3,761.2
2,1000000,3,1200000,2,1,1,3,0,144.57
2,1500000,8,1500000,5,2,2,2,3,389.13
2,1400000,8,1800000,2,1,3,0,3,582.2
2,1800000,8,4000000,0,1,3,3,1,654.54
2,700000,3,4400000,1,2,3,2,2,771.62
1,1400000,8,2500000,0,2,2,3,1,536.97
1,1000000,10,2300000,2,2,3,2,3,621.45
2,2000000,16,4600000,1,1,3,2,3,736.2
2,700000,3,2300000,3,1,3,0,0,497.21
2,1200000,12,2300000,2,1,2,3,0,419.39
2,1000000,8,3000000,0,2,2,2,0,644.14
2,1200000,10,3500000,5,2,1,1,3,615.31
2,1400000,6,3000000,1,1,2,1,1,565.72
2,1200000,16,2500000,5,2,3,2,3,663.95
2,1200000,20,4800000,5,2,2,2,3,729.13
2,2000000,4,5000000,5,1,2,1,2,594.05
2,2000000,20,4600000,1,1,1,1,2,591.23
2,2500000,20,4400000,4,1,2,1,3,690.38
2,500000,6,4600000,1,2,2,2,2,700.8
2,1600000,6,3500000,4,1,2,3,1,515.72
2,1200000,4,4800000,2,1,1,2,3,594.56
2,1500000,3,5000000,2,1,2,1,3,690.38
2,700000,16,3000000,3,1,3,3,0,626.21
2,1200000,4,3500000,1,2,3,3,2,678.62
2,500000,6,4000000,2,2,3,2,1,743.29
2,1500000,16,3000000,0,2,3,1,2,796.62
1,1500000,10,3000000,3,2,3,3,0,579.46
2,1900000,6,4800000,1,1,2,3,3,640.38
2,1200000,4,4000000,0,1,2,2,0,580.39
1,3000000,4,5000000,1,1,2,3,2,501.55
2,1200000,10,1500000,4,1,2,1,1,361.72
2,1200000,16,3000000,1,1,1,0,2,616.23
2,1000000,10,1200000,3,2,3,2,0,374.96
2,1600000,6,4500000,4,1,1,2,0,509.57
2,3000000,4,1500000,3,2,2,2,1,332.47
1,500000,4,3500000,5,1,3,3,0,515.71
1,1200000,20,5000000,0,2,3,1,3,782.45
1,1200000,5,2000000,2,1,3,1,1,390.04
2,2000000,6,5000000,4,1,1,2,0,509.57
2,1800000,6,3000000,0,1,3,0,0,633.21
2,1600000,5,4500000,2,1,2,0,1,658.72
2,1000000,6,3500000,2,1,1,0,3,644.56
2,1200000,8,1500000,3,1,2,1,0,333.39
2,2000000,6,3000000,2,2,2,3,1,511.47
2,2000000,3,4600000,5,2,3,2,1,539.29
1,1000000,6,4400000,2,2,2,3,3,661.63
2,1200000,12,2000000,4,1,3,1,0,472.21
2,1200000,16,2300000,5,2,1,3,3,429.31
1,1000000,4,4400000,1,1,2,2,2,594.55
2,500000,10,2300000,5,1,3,2,3,600.2
2,1500000,5,3500000,1,1,2,3,3,572.38
2,2000000,3,2000000,0,1,2,3,1,243.72
2,1200000,16,1500000,4,2,3,3,2,474.62
2,1200000,6,3500000,5,1,1,2,1,469.9
1,1400000,20,4800000,2,1,2,0,1,616.22
1,500000,16,5000000,3,1,1,2,3,552.06
2,1400000,20,1500000,2,1,2,2,0,376.39
2,3000000,20,4500000,1,2,3,2,0,714.96
2,1800000,3,4000000,4,1,2,1,0,401.39
2,1200000,8,2500000,1,2,2,0,3,643.13
2,500000,10,1200000,3,1,3,2,3,464.2
2,1200000,3,2000000,1,2,2,2,3,389.13
2,1200000,3,1200000,4,1,3,3,3,371.2
2,1000000,4,4500000,0,1,2,2,0,580.39
2,1600000,16,2300000,0,1,2,1,0,537.39
2,1600000,4,1500000,4,1,3,0,1,389.54
2,1200000,5,3000000,1,1,1,2,1,469.9
2,700000,16,1500000,1,1,2,3,1,379.72
2,3000000,16,3500000,5,1,1,3,2,473.23
1,2500000,4,2300000,4,1,3,3,2,300.37
2,1200000,6,4000000,4,1,2,2,3,665.38
2,1200000,4,4600000,1,2,3,3,2,746.62
2,1900000,6,4500000,2,1,3,0,1,729.54
2,3000000,6,4600000,0,1,3,1,3,761.2
2,1200000,16,3500000,1,1,2,1,2,662.05
2,500000,3,4500000,2,1,1,3,2,541.23
1,1000000,6,4500000,0,2,2,2,1,629.97
2,1800000,3,1500000,2,1,3,2,0,311.21
2,700000,5,4800000,0,1,1,3,0,484.57
2,1400000,5,4800000,2,2,2,2,0,644.14
2,2000000,4,2300000,2,1,1,2,2,226.23
2,500000,6,4600000,5,1,2,2,1,608.72
2,1900000,12,4000000,5,1,3,2,2,707.87
2,500000,16,4000000,4,2,3,3,2,746.62
2,1000000,4,3000000,5,1,3,3,0,422.21
2,1400000,6,1200000,3,1,3,3,0,286.21
2,1200000,16,4400000,5,2,1,3,2,604.98
2,2500000,8,4800000,5,1,3,2,1,679.54
2,700000,10,5000000,5,1,2,0,3,715.38
2,500000,5,3500000,3,2,3,3,0,689.96
2,1800000,4,4600000,3,2,2,0,3,779.13
2,700000,12,1200000,4,1,1,0,0,219.57
2,1500000,16,1800000,3,1,1,3,0,280.57
1,500000,8,5000000,5,1,2,1,3,647.88
2,700000,4,1200000,4,1,3,0,0,361.21
1,1400000,3,4500000,5,2,2,3,0,508.64
2,2500000,5,2300000,0,1,2,3,3,300.38
2,1600000,8,2000000,2,2,3,0,3,645.95
2,500000,4,3500000,3,1,2,3,2,612.05
2,1800000,3,2500000,2,1,2,2,2,297.05
2,1000000,4,4500000,5,1,1,2,1,537.9
2,1000000,4,4800000,5,1,2,2,1,608.72
2,1200000,20,2300000,1,1,2,3,2,544.05
2,500000,6,1200000,1,1,2,2,0,308.39
2,1500000,10,2000000,4,1,1,3,1,308.9
2,700000,6,5000000,2,2,2,1,1,697.47
2,1400000,20,5000000,3,2,3,2,2,771.62
2,500000,20,2500000,1,1,1,0,3,576.56
2,1500000,6,3000000,4,2,2,3,0,483.14
2,500000,4,3000000,4,2,2,2,3,661.13
2,1500000,20,2500000,2,2,3,2,2,703.62
2,1400000,16,5000000,3,1,1,2,3,594.56
2,700000,20,3000000,3,2,3,2,2,771.62
2,1500000,10,2300000,4,1,3,2,1,475.54
2,700000,6,2300000,5,1,1,1,2,387.23
1,1000000,16,1200000,3,1,1,2,3,280.06
2,700000,10,2300000,1,2,1,2,1,533.65
2,3000000,10,5000000,4,1,3,3,2,682.87
2,3000000,8,2000000,3,1,2,3,0,215.39
2,3000000,8,4000000,3,1,2,0,1,590.72
2,3000000,10,4000000,5,1,2,2,2,569.05
2,500000,4,1500000,2,2,1,2,3,386.31
2,1400000,16,3500000,4,1,3,3,3,711.2
2,2000000,10,1800000,1,1,1,3,3,365.56
2,1200000,4,4600000,3,1,3,2,2,707.87
2,500000,5,1200000,4,2,2,3,2,335.8
2,1500000,12,1200000,0,1,3,0,2,485.87
2,1800000,16,3000000,0,2,2,3,3,704.13
2,500000,10,4500000,0,1,3,1,1,704.54
2,2500000,16,2000000,3,1,2,2,3,461.38
1,1500000,8,3500000,5,2,1,2,0,462.82
2,2000000,4,2500000,3,1,2,3,0,215.39
2,1500000,10,3000000,0,1,3,2,1,679.54
2,1600000,4,2300000,4,1,3,2,2,367.87
2,1400000,12,1800000,4,2,2,3,0,347.14
1,2500000,10,2500000,3,2,3,2,3,553.45
2,2500000,10,1200000,2,1,3,1,0,336.21
2,500000,6,4600000,3,2,2,3,3,704.13
2,500000,10,4000000,3,2,1,3,0,548.32
1,1200000,5,2500000,3,1,3,0,0,454.71
2,1900000,5,4500000,2,1,2,0,2,687.05
2,1200000,16,2500000,4,1,3,0,0,565.21
2,1200000,4,4400000,1,1,2,2,2,637.05
1,3000000,8,2300000,4,1,1,3,2,158.73
1,500000,4,4000000,3,1,3,1,1,662.04
2,1500000,10,1800000,4,1,1,3,2,269.23
1,2500000,3,2300000,3,1,3,3,3,328.7
2,500000,5,4000000,3,1,2,1,0,605.39
2,1900000,16,1800000,3,1,2,3,2,408.05
2,1000000,4,2300000,2,1,2,1,2,458.05
2,1400000,10,1200000,3,1,1,3,2,201.23
2,1200000,5,4000000,5,2,2,2,0,576.14
2,3000000,16,5000000,5,1,2,0,2,687.05
2,1200000,3,1500000,3,1,3,2,2,367.87
2,1600000,6,1200000,1,1,3,0,3,446.2
2,1900000,16,2300000,3,1,3,0,3,650.2
2,1200000,10,4800000,4,1,1,1,1,562.9
2,1600000,5,4000000,4,2,2,3,0,551.14
2,3000000,8,1500000,4,1,2,3,2,272.05
1,1200000,4,4000000,1,1,3,2,0,608.71
2,1200000,20,3000000,3,2,1,2,3,658.31
1,3000000,16,4500000,2,1,3,2,3,693.7
2,1500000,10,5000000,5,1,1,3,0,484.57
2,1600000,16,2300000,1,1,2,0,2,551.05
2,2000000,20,4500000,0,1,3,3,3,711.2
2,700000,3,4500000,4,2,2,3,1,647.47
2,1800000,3,4600000,4,2,3,2,0,578.96
2,1400000,10,1800000,5,2,2,3,2,403.8
2,1600000,6,2300000,0,1,3,1,1,500.54
2,1800000,10,3500000,0,2,1,3,1,576.65
2,1600000,8,4000000,2,1,2,3,2,612.05
2,3000000,10,3500000,5,2,3,1,2,660.62
2,1400000,5,5000000,0,1,3,2,3,736.2
2,700000,4,4600000,2,2,3,2,0,714.96
2,1200000,10,4500000,3,1,3,0,1,729.54
2,1800000,6,4400000,4,2,3,1,2,796.62
2,500000,16,4400000,5,1,2,3,0,555.39
2,2500000,8,4600000,1,2,3,3,3,774.95
2,1000000,10,3500000,0,2,2,1,2,725.8
2,3000000,16,1500000,5,1,2,3,0,215.39
2,3000000,5,4600000,2,2,2,0,2,682.8
2,700000,8,1200000,0,1,3,0,3,582.2
2,1200000,5,4500000,4,1,1,2,1,537.9
2,1200000,20,1200000,3,1,3,2,1,407.54
2,700000,16,5000000,1,1,3,2,2,707.87
1,1200000,4,4600000,2,1,2,0,3,672.88
2,500000,3,3500000,4,1,2,3,0,487.39
2,2500000,4,2500000,3,1,2,3,2,272.05
2,2000000,20,1500000,3,1,1,2,0,237.57
2,2000000,5,4600000,4,2,3,3,3,774.95
2,1200000,4,4500000,5,2,3,2,0,714.96
2,1200000,6,4400000,1,1,2,1,2,662.05
2,700000,3,4000000,2,1,1,2,1,537.9
2,2000000,16,2300000,5,1,2,2,0,376.39
1,3000000,6,1200000,3,1,3,2,2,325.37
2,1200000,3,4800000,4,1,2,1,0,605.39
2,2000000,6,2300000,1,1,2,2,3,461.38
1,1900000,16,4400000,2,1,3,1,2,690.37
2,1200000,20,1800000,2,1,1,1,3,415.56
2,500000,4,2500000,2,1,2,2,0,444.39
2,1600000,5,3500000,0,1,3,0,2,689.87
2,3000000,20,2000000,4,1,2,2,3,461.38
2,2500000,10,4600000,3,1,2,3,1,583.72
2,1200000,16,4800000,2,1,2,2,1,608.72
2,1200000,5,4000000,2,1,3,0,0,701.21
2,1800000,5,4500000,1,1,3,2,3,736.2
1,1200000,4,4500000,0,1,3,3,0,583.71
1,1200000,10,4000000,1,1,1,2,0,467.07
2,500000,16,3500000,1,2,2,2,0,644.14
2,700000,4,1500000,3,1,2,2,3,325.38
2,1200000,4,1500000,0,1,3,1,1,364.54
2,500000,12,4600000,5,2,3,3,1,718.29
2,1600000,10,4000000,3,1,2,3,2,612.05
2,3000000,3,4500000,4,1,1,3,1,172.9
2,3000000,16,1200000,1,1,1,1,1,222.9
2,1200000,6,1200000,5,1,1,3,1,172.9
2,1600000,10,4000000,5,2,3,2,2,771.62
2,1600000,12,4500000,0,1,3,3,2,682.87
2,1900000,20,3000000,3,1,1,1,0,466.57
2,500000,6,4500000,2,1,1,2,3,594.56
2,1500000,8,3500000,2,2,2,2,1,672.47
2,2500000,10,2000000,3,1,3,0,2,485.87
2,700000,4,1800000,0,2,2,3,1,443.47
2,1000000,16,2000000,3,2,3,0,1,657.29
2,1200000,16,3500000,0,2,1,3,3,633.31
1,700000,4,2000000,3,1,3,2,2,461.37
2,3000000,20,4000000,1,1,2,2,3,665.38
2,1500000,8,2300000,2,2,3,3,0,485.96
2,2500000,8,1200000,2,2,3,2,2,431.62
2,1800000,4,3500000,5,1,1,0,2,412.23
2,1800000,10,4600000,3,2,3,2,1,743.29
2,1200000,4,2300000,2,1,3,3,3,507.2
2,2000000,5,4500000,4,1,1,2,2,566.23
2,1200000,8,1500000,3,2,1,3,3,361.31
2,1200000,4,3000000,5,1,2,2,3,461.38
2,1500000,12,4800000,3,1,3,0,3,786.2
2,1200000,6,3500000,2,1,2,2,2,637.05
2,1400000,4,4500000,2,1,2,2,0,580.39
2,700000,8,4400000,4,1,2,3,2,612.05
2,1000000,20,4000000,1,1,2,3,0,555.39
2,1600000,4,4800000,4,2,1,0,0,623.32
1,500000,3,4000000,1,1,2,2,3,622.88
2,2500000,8,5000000,2,1,2,2,1,608.72
2,3000000,20,2000000,3,1,1,2,2,362.23
2,2000000,20,4000000,2,2,1,1,3,683.31
2,1900000,5,4800000,4,2,2,3,0,619.14
2,1500000,12,4500000,0,1,2,0,2,687.05
2,500000,10,4000000,4,1,3,2,3,736.2
2,1600000,10,3500000,1,1,1,1,2,591.23
2,1500000,4,2500000,5,1,3,2,2,367.87
2,2500000,10,2000000,4,1,2,2,1,336.72
2,2500000,5,2300000,5,1,1,2,1,197.9
2,500000,10,4400000,4,2,1,1,0,598.32
2,1400000,8,3000000,4,2,3,1,2,660.62
1,2000000,12,1500000,4,2,2,2,1,289.97
2,3000000,4,1800000,4,2,3,3,0,349.96
2,1800000,16,5000000,2,2,3,1,1,768.29
2,3000000,16,3500000,0,1,3,0,0,701.21
2,1400000,20,1800000,0,1,1,2,0,373.57
2,1200000,12,5000000,5,2,3,3,0,689.96
2,1600000,6,1800000,4,1,3,3,2,342.87
2,1600000,12,4000000,2,2,3,2,0,714.96
2,1000000,8,2000000,3,2,3,3,1,514.29
2,1500000,8,2000000,2,1,3,0,1,525.54
1,1000000,10,5000000,0,1,1,2,0,467.07
2,1800000,20,2000000,1,1,3,0,0,565.21
2,1200000,12,3500000,0,2,1,2,0,573.32
2,500000,6,4000000,4,1,3,2,1,679.54
2,1200000,8,4600000,2,2,3,2,2,771.62
2,1200000,4,4800000,0,1,1,3,0,484.57
2,500000,5,4600000,2,1,2,2,3,665.38
2,1200000,10,4400000,1,2,1,3,1,576.65
1,1500000,6,4600000,4,1,2,1,3,647.88
1,2000000,10,4500000,0,1,3,2,0,608.71
2,1200000,6,4500000,3,2,3,3,2,746.62
1,500000,8,4800000,4,2,2,2,2,658.3
2,2500000,12,4400000,4,2,1,3,3,633.31
2,1500000,6,3000000,2,1,3,0,1,593.54
2,2000000,20,1800000,2,2,3,2,0,510.96
2,1200000,16,4500000,4,2,2,3,0,619.14
2,1500000,3,1800000,4,1,2,1,2,322.05
2,1200000,4,5000000,4,2,2,2,0,644.14
2,3000000,5,3500000,1,2,1,3,1,372.65
2,1200000,4,2300000,5,1,3,0,0,361.21
2,1800000,12,4600000,5,2,2,3,0,619.14
2,2000000,20,1200000,4,1,2,1,2,322.05
2,2000000,5,2000000,4,2,1,3,0,208.32
2,1400000,4,1200000,5,1,3,2,3,396.2
2,2000000,10,1800000,0,2,2,3,1,443.47
2,1200000,5,4500000,2,1,2,1,3,690.38
2,2500000,16,2300000,1,1,3,3,3,575.2
2,700000,4,4500000,1,1,1,2,1,537.9
2,2000000,4,4000000,5,1,2,1,0,401.39
1,1400000,4,4400000,0,1,2,1,1,591.22
2,1200000,3,3500000,2,2,1,2,2,493.98
2,3000000,4,3000000,3,2,2,3,1,307.47
2,500000,6,2500000,4,2,2,2,3,593.13
2,1900000,8,2000000,0,2,3,3,2,542.62
1,500000,3,1500000,1,2,1,2,0,258.82
2,3000000,16,1800000,3,1,1,0,3,372.56
2,1900000,5,4500000,4,2,3,2,0,714.96
2,1800000,10,2500000,1,1,3,3,0,490.21
2,1600000,8,2300000,5,2,1,2,0,301.32
1,2000000,20,2500000,3,2,2,1,3,575.63
2,1400000,8,3500000,4,1,3,3,1,586.54
2,1000000,20,4000000,1,2,3,3,2,746.62
2,3000000,10,4600000,0,1,3,1,2,732.87
1,2000000,16,1800000,3,2,3,0,0,518.46
2,500000,12,1200000,2,2,2,0,0,422.14
2,2500000,20,1200000,3,2,1,2,3,318.31
2,1500000,4,4800000,0,1,1,2,1,537.9
2,1200000,12,4500000,4,1,2,2,2,637.05
1,1900000,4,4400000,4,1,3,0,0,590.71
2,700000,10,1500000,3,1,1,2,1,265.9
2,1500000,16,2000000,2,2,2,2,1,536.47
2,3000000,10,2300000,2,1,3,3,1,450.54
2,1400000,16,1800000,1,1,2,3,2,476.05
2,3000000,4,2300000,5,2,3,2,1,403.29
2,1800000,10,5000000,0,2,2,0,2,750.8
2,1800000,20,3000000,4,1,3,2,1,611.54
2,2000000,10,1500000,0,1,3,0,1,457.54
2,1800000,4,4600000,0,1,2,1,1,633.72
2,700000,12,3000000,0,2,1,2,1,601.65
2,1400000,3,2500000,3,1,3,3,3,371.2
