usia;pinjaman;tenor;pemasukan;tanggungan;pekerjaan;pinjaman ke-;telat bayar;donasi
83;500000;10;2300000;2;Guru/Dosen;2;1;205
92;700000;10;1800000;3;Wirausaha;2;3;130
55;1400000;4;4000000;0;Guru/Dosen;4;3;288
64;1600000;5;1500000;0;Pedagang;5;5;246
99;700000;8;4600000;3;Wirausaha;1;0;260
70;1200000;10;4400000;2;Buruh;3;3;125
79;1500000;3;3000000;1;Pedagang;2;2;136
59;3000000;4;1200000;5;Buruh;4;5;22
33;500000;20;4500000;0;Pedagang;2;1;284
82;500000;6;4500000;4;Pedagang;2;6;252
45;700000;6;4500000;0;Pekerja Lepas;1;2;132
75;1500000;8;2500000;5;Pedagang;5;1;295
88;1800000;20;4800000;5;Wirausaha;2;5;203
23;1200000;5;4400000;1;Pekerja Lepas;1;2;56
23;1200000;5;4000000;3;Wirausaha;4;2;268
38;1200000;4;4500000;1;Wirausaha;5;4;15
55;1200000;8;4800000;4;Buruh;2;5;227
38;1000000;20;2000000;5;Pedagang;2;1;97
92;1200000;4;3000000;2;Buruh;3;6;111
85;500000;3;4600000;1;Pedagang;5;6;154
27;1900000;5;2000000;5;Buruh;2;5;1
39;1400000;10;2000000;4;Pedagang;5;2;240
99;500000;10;1500000;4;Pekerja Lepas;2;2;142
61;2000000;10;3000000;3;Pedagang;4;2;132
61;1200000;20;2000000;0;Guru/Dosen;2;0;67
21;1200000;3;2000000;0;Pedagang;2;1;80
58;3000000;3;1800000;0;Buruh;2;0;189
29;1400000;10;2500000;3;Pedagang;1;4;17
61;1400000;10;2000000;2;Wirausaha;2;3;64
86;1200000;16;3500000;4;Pekerja Lepas;2;3;69
67;1400000;16;3000000;0;Pekerja Lepas;5;5;85
43;2000000;10;3000000;1;Pekerja Lepas;4;1;197
67;2500000;5;3000000;0;Pedagang;2;4;13
53;2000000;8;1500000;1;Wirausaha;3;6;58
22;1200000;6;1500000;1;Pedagang;4;6;290
76;1200000;10;2000000;3;Pedagang;5;6;137
46;3000000;3;1200000;3;Pekerja Lepas;1;6;281
68;500000;20;3500000;5;Guru/Dosen;3;3;172
88;500000;12;1500000;3;Guru/Dosen;1;0;262
50;1400000;8;4800000;4;Pedagang;4;0;46
80;1800000;20;3000000;4;Guru/Dosen;4;5;199
99;1800000;4;2000000;2;Wirausaha;4;6;127
49;1200000;4;3000000;3;Buruh;4;0;12
40;1200000;5;1800000;2;Pedagang;3;1;248
43;2500000;3;4600000;2;Pekerja Lepas;3;4;42
98;1200000;4;3000000;3;Buruh;4;1;165
59;1900000;12;3500000;3;Guru/Dosen;1;0;17
66;700000;3;3000000;3;Buruh;1;6;148
73;1600000;4;4500000;4;Buruh;5;1;76
66;2500000;8;4600000;3;Guru/Dosen;1;3;276
43;1200000;4;5000000;5;Buruh;1;2;173
77;1200000;3;3500000;4;Pedagang;1;5;78
53;500000;8;4600000;5;Buruh;2;2;2
55;500000;10;3500000;3;Pekerja Lepas;4;1;42
83;500000;10;5000000;3;Wirausaha;2;0;33
65;500000;10;1800000;0;Guru/Dosen;5;0;243
85;2500000;16;4800000;1;Guru/Dosen;1;0;228
35;1600000;10;4600000;4;Guru/Dosen;4;6;151
87;1500000;4;4400000;4;Pedagang;4;4;61
38;1900000;4;1500000;0;Pedagang;3;4;296
56;1900000;3;4000000;3;Buruh;3;5;166
54;1900000;8;5000000;2;Pekerja Lepas;2;1;101
61;1400000;12;3000000;5;Pedagang;3;4;227
96;1800000;10;1200000;4;Buruh;4;4;102
92;700000;10;1200000;2;Pedagang;2;4;89
45;2500000;3;1200000;0;Wirausaha;1;4;273
96;2000000;5;5000000;0;Pedagang;3;4;69
31;2000000;10;2000000;1;Wirausaha;3;1;195
45;700000;4;2500000;0;Buruh;4;0;246
20;3000000;20;4800000;4;Pedagang;3;3;174
72;3000000;4;2500000;5;Pekerja Lepas;3;5;300
63;1900000;4;4500000;2;Guru/Dosen;1;5;248
57;1500000;12;2300000;2;Pekerja Lepas;4;6;115
66;1800000;16;2300000;4;Pedagang;1;6;48
25;1000000;6;4500000;4;Pekerja Lepas;2;2;239
32;1600000;3;1200000;1;Wirausaha;5;1;89
82;1500000;4;1200000;1;Pedagang;2;2;70
66;1200000;10;4600000;2;Pekerja Lepas;1;6;189
100;500000;3;4400000;3;Pekerja Lepas;1;3;19
78;2000000;4;4600000;3;Wirausaha;1;0;167
43;1000000;5;2500000;2;Pedagang;5;1;62
94;1200000;20;4400000;1;Pedagang;3;1;137
79;2000000;20;2500000;2;Pedagang;3;6;104
39;2000000;10;4600000;1;Pedagang;3;0;124
21;2000000;3;3000000;5;Pekerja Lepas;4;1;163
30;1200000;3;4000000;1;Pedagang;3;4;242
89;1200000;8;2500000;2;Buruh;3;6;103
71;500000;4;5000000;5;Guru/Dosen;3;2;213
56;700000;4;4500000;4;Wirausaha;3;3;55
29;1200000;3;3000000;2;Pedagang;3;1;73
28;1000000;4;4400000;5;Pedagang;1;1;205
65;2500000;10;4500000;1;Guru/Dosen;2;5;185
50;1900000;4;2300000;1;Wirausaha;3;6;254
28;3000000;5;1800000;0;Wirausaha;1;6;93
28;1000000;12;2300000;5;Pedagang;2;3;245
68;1900000;5;4000000;2;Pekerja Lepas;2;4;126
49;500000;3;4800000;1;Pekerja Lepas;5;3;178
73;1200000;4;4400000;2;Wirausaha;4;6;29
22;700000;16;4400000;1;Pedagang;2;4;144
88;1200000;10;1500000;3;Pedagang;3;0;63
67;2500000;6;2000000;0;Buruh;4;3;285
82;1200000;10;3500000;4;Guru/Dosen;5;3;106
69;1400000;10;3500000;3;Guru/Dosen;1;2;193
20;1500000;6;3000000;2;Pekerja Lepas;1;0;167
48;500000;3;4000000;0;Pedagang;4;0;162
46;1200000;3;4600000;4;Pekerja Lepas;1;5;183
98;500000;12;4800000;1;Pedagang;4;0;56
90;1000000;12;1200000;3;Pekerja Lepas;2;6;24
25;2000000;6;1200000;5;Pekerja Lepas;2;6;277
24;1200000;20;4500000;4;Wirausaha;2;0;67
59;2500000;10;4800000;2;Pedagang;4;2;214
67;1200000;10;4600000;5;Wirausaha;2;3;205
95;1400000;20;1200000;5;Pedagang;3;4;34
63;1000000;3;4400000;1;Pekerja Lepas;5;5;129
62;1600000;4;4800000;1;Pedagang;2;3;283
82;1200000;4;1500000;1;Wirausaha;1;6;291
63;1600000;8;5000000;3;Pedagang;3;2;152
22;1900000;4;1500000;2;Buruh;1;4;27
92;1200000;10;1500000;4;Pedagang;3;0;150
82;500000;5;3500000;4;Guru/Dosen;2;1;100
94;2000000;10;4600000;4;Buruh;4;6;290
65;1500000;4;2000000;2;Pedagang;3;5;235
26;1000000;4;4400000;3;Guru/Dosen;4;2;65
95;1600000;5;2300000;5;Guru/Dosen;1;5;37
64;1200000;5;2500000;4;Pekerja Lepas;1;6;279
32;1800000;8;2300000;3;Pedagang;3;3;162
48;500000;12;1500000;3;Wirausaha;3;6;131
55;2500000;20;4000000;5;Buruh;5;3;103
83;1000000;3;4000000;0;Buruh;3;4;154
75;3000000;20;3500000;4;Pekerja Lepas;2;6;206
93;3000000;3;1500000;4;Pedagang;5;5;190
36;1000000;4;1800000;5;Pekerja Lepas;2;0;38
36;1400000;5;1800000;1;Pekerja Lepas;1;6;271
30;1600000;5;3000000;0;Wirausaha;2;5;25
59;700000;10;4400000;1;Wirausaha;1;0;180
60;1000000;8;4500000;4;Pedagang;5;6;219
80;1200000;4;4800000;1;Buruh;3;3;46
47;2500000;20;4000000;0;Pekerja Lepas;1;1;175
88;3000000;8;3500000;0;Pekerja Lepas;5;4;35
85;1200000;8;3500000;0;Pedagang;5;5;274
96;3000000;16;1500000;1;Pedagang;3;3;218
90;1200000;5;2500000;1;Pedagang;1;5;236
63;500000;10;2500000;1;Pedagang;3;3;293
81;1200000;8;4000000;0;Buruh;1;3;263
40;1000000;6;5000000;2;Buruh;3;5;73
59;1600000;8;2300000;0;Pedagang;3;5;79
28;1200000;4;4500000;1;Buruh;4;4;71
95;2500000;20;1800000;5;Buruh;4;0;132
90;1200000;4;1800000;5;Guru/Dosen;1;0;287
54;1800000;10;2500000;2;Pedagang;1;3;171
78;1200000;16;2000000;0;Pedagang;2;4;283
22;500000;4;5000000;3;Wirausaha;4;3;172
78;500000;12;5000000;0;Guru/Dosen;2;5;261
62;500000;16;2300000;1;Wirausaha;3;4;147
66;1900000;5;3500000;0;Wirausaha;2;0;7
34;1500000;4;4000000;5;Pekerja Lepas;3;6;295
59;1500000;3;4600000;3;Wirausaha;3;2;177
86;1000000;8;2000000;1;Guru/Dosen;1;1;124
55;1200000;10;5000000;5;Guru/Dosen;1;5;48
53;2000000;6;5000000;3;Pekerja Lepas;3;6;44
40;1900000;5;4800000;0;Buruh;3;5;69
35;1200000;3;1200000;3;Pedagang;3;3;206
99;3000000;4;1800000;0;Buruh;4;3;230
23;500000;4;5000000;2;Pedagang;5;3;232
24;500000;4;4400000;4;Buruh;5;1;150
45;1800000;3;3000000;4;Buruh;5;4;260
72;1200000;6;2500000;3;Wirausaha;5;4;143
61;1200000;20;4000000;5;Buruh;2;4;205
78;1800000;16;4800000;1;Pekerja Lepas;1;3;196
99;700000;5;4500000;2;Buruh;1;0;143
69;1400000;4;2300000;2;Pedagang;2;0;5
97;500000;8;1500000;1;Wirausaha;3;6;208
76;700000;20;5000000;1;Guru/Dosen;1;3;187
95;700000;4;3500000;5;Pedagang;3;3;244
46;1500000;4;3000000;5;Pedagang;5;1;51
70;1800000;8;2300000;2;Buruh;3;0;206
63;500000;16;4600000;1;Pedagang;2;5;97
84;1000000;8;3500000;0;Pedagang;2;0;262
22;1600000;16;2500000;0;Buruh;5;2;233
82;1200000;20;1200000;1;Pedagang;5;6;184
44;1200000;16;2500000;0;Guru/Dosen;1;5;102
91;1200000;4;2300000;3;Guru/Dosen;2;0;245
33;500000;16;4600000;5;Buruh;5;4;79
27;1200000;10;5000000;1;Pedagang;5;3;129
75;1600000;20;5000000;5;Pedagang;1;6;190
29;1900000;12;3500000;5;Guru/Dosen;4;4;265
76;1000000;12;4500000;4;Pekerja Lepas;4;6;52
29;1800000;6;3000000;2;Pedagang;5;6;164
44;2500000;20;2300000;5;Pedagang;1;4;186
61;500000;4;3000000;1;Wirausaha;5;5;51
40;1500000;12;1500000;2;Pedagang;5;0;214
34;1200000;20;2500000;5;Wirausaha;2;5;130
81;1200000;3;3000000;1;Buruh;5;5;268
49;1000000;6;4500000;3;Wirausaha;3;4;195
80;1200000;5;3000000;1;Pedagang;5;5;280
41;1200000;5;2300000;2;Pedagang;5;5;161
95;1000000;3;2500000;4;Guru/Dosen;4;1;37
88;1200000;3;1800000;2;Wirausaha;1;2;216
83;500000;8;1500000;1;Guru/Dosen;5;3;287
36;1800000;10;3000000;2;Pedagang;3;3;76
89;1400000;16;5000000;5;Pedagang;2;6;162
58;1000000;6;3500000;5;Pedagang;5;4;77
43;2500000;10;3000000;5;Pedagang;2;0;293
84;1500000;16;2000000;4;Pedagang;2;4;175
84;1600000;4;4400000;2;Pedagang;3;4;127
39;1200000;10;2500000;4;Pedagang;4;5;206
65;1000000;4;4400000;1;Pedagang;1;2;200
48;700000;3;1800000;2;Guru/Dosen;5;6;128
21;1600000;4;4000000;1;Buruh;2;3;171
87;1000000;6;2300000;5;Pekerja Lepas;5;6;177
47;1900000;4;3500000;5;Pedagang;2;3;245
37;700000;16;4000000;5;Pekerja Lepas;3;2;288
66;1200000;6;3500000;0;Guru/Dosen;4;3;250
52;700000;4;1500000;5;Pedagang;4;4;187
73;1200000;20;2300000;0;Buruh;1;3;26
86;1200000;10;4600000;4;Pekerja Lepas;4;4;146
23;1500000;6;4500000;2;Pedagang;2;0;19
25;1200000;4;4600000;0;Pedagang;3;2;76
41;1900000;3;4000000;4;Pedagang;5;0;111
48;1500000;4;1200000;4;Pedagang;1;4;226
85;1900000;8;2500000;5;Wirausaha;5;4;218
66;1900000;5;1500000;0;Pedagang;4;5;190
42;1900000;10;2500000;3;Pedagang;2;3;96
76;1200000;4;3500000;2;Buruh;3;0;243
92;2000000;5;4500000;0;Pedagang;4;5;184
86;1200000;6;2500000;4;Wirausaha;4;0;297
63;1000000;4;4800000;2;Wirausaha;3;5;199
80;1600000;10;4600000;5;Pekerja Lepas;2;0;208
88;1200000;16;2500000;4;Guru/Dosen;2;4;271
65;2000000;20;2300000;3;Pedagang;2;5;21
45;500000;4;4000000;2;Pekerja Lepas;1;5;290
100;1800000;16;3000000;1;Pedagang;4;0;61
50;1200000;20;4800000;5;Pedagang;1;1;285
37;1400000;4;5000000;1;Pekerja Lepas;4;6;274
20;1600000;10;4600000;5;Guru/Dosen;3;3;213
28;1200000;10;3000000;4;Guru/Dosen;1;5;223
26;1400000;16;4400000;1;Pedagang;4;5;51
90;1600000;4;1500000;3;Guru/Dosen;3;3;158
89;500000;4;4500000;1;Pekerja Lepas;2;2;176
92;1600000;3;3000000;3;Guru/Dosen;5;2;187
37;700000;4;2500000;2;Pekerja Lepas;1;3;76
87;1500000;10;1200000;0;Wirausaha;1;3;132
70;1000000;20;2500000;0;Pekerja Lepas;3;3;125
30;1200000;10;3500000;3;Guru/Dosen;4;1;169
100;1200000;10;3000000;4;Pedagang;5;1;291
22;500000;20;1200000;5;Guru/Dosen;1;3;26
26;1200000;5;1800000;1;Guru/Dosen;4;1;143
67;1200000;4;5000000;1;Pekerja Lepas;4;6;120
33;1900000;10;1500000;4;Pedagang;1;3;86
74;700000;12;2300000;3;Pekerja Lepas;2;2;227
65;2000000;12;4000000;3;Buruh;3;5;72
88;1200000;20;5000000;4;Guru/Dosen;1;2;271
40;1200000;4;2300000;0;Guru/Dosen;2;0;85
73;1000000;4;3500000;2;Pekerja Lepas;2;4;30
72;1800000;12;4400000;0;Pedagang;4;2;92
88;2500000;10;4600000;1;Buruh;1;5;169
47;1600000;20;2500000;5;Pedagang;1;2;162
79;1000000;10;1800000;1;Pedagang;2;0;28
61;500000;4;2500000;5;Pedagang;3;0;135
37;500000;6;5000000;0;Buruh;1;2;155
88;1900000;20;3500000;1;Pedagang;2;4;273
35;2000000;5;2500000;2;Buruh;4;5;126
93;700000;12;2000000;5;Wirausaha;3;3;225
74;1800000;16;4800000;3;Pedagang;2;6;292
43;3000000;10;1500000;0;Guru/Dosen;1;5;252
47;1200000;5;2000000;5;Guru/Dosen;2;0;106
82;700000;10;3000000;1;Pedagang;1;6;164
65;500000;6;3000000;3;Buruh;4;5;243
34;1500000;6;2500000;0;Pedagang;5;2;17
45;1200000;5;2300000;3;Pedagang;3;5;38
52;1000000;10;1200000;0;Pekerja Lepas;3;2;145
53;500000;6;2500000;5;Guru/Dosen;5;5;92
64;1800000;6;1800000;4;Buruh;4;5;201
28;1900000;12;1800000;1;Pedagang;5;4;151
93;3000000;4;2500000;1;Guru/Dosen;4;4;120
87;500000;4;3500000;0;Guru/Dosen;2;6;277
69;1500000;3;3000000;5;Guru/Dosen;3;5;190
58;1200000;4;4000000;4;Pedagang;4;2;168
26;1200000;3;1800000;0;Pedagang;2;2;24
60;500000;8;4600000;1;Pekerja Lepas;4;4;72
39;500000;3;2500000;1;Guru/Dosen;1;3;97
62;1200000;10;3500000;2;Pekerja Lepas;3;0;118
63;2000000;12;3500000;5;Buruh;5;4;145
84;1600000;6;3500000;1;Wirausaha;4;0;197
39;700000;4;2300000;5;Wirausaha;4;2;4
36;3000000;6;1200000;5;Buruh;2;3;146
74;700000;6;1200000;2;Pedagang;3;3;33
35;1200000;4;4800000;2;Guru/Dosen;2;2;17
36;1200000;8;4000000;0;Pekerja Lepas;1;0;60
86;3000000;6;2000000;3;Guru/Dosen;2;5;269
78;500000;6;2500000;5;Guru/Dosen;5;3;17
62;1500000;4;4000000;0;Pekerja Lepas;1;1;49
44;1900000;6;4400000;5;Pedagang;4;4;189
98;1200000;20;2000000;2;Wirausaha;1;1;100
61;1900000;4;4500000;3;Pekerja Lepas;4;5;38
100;1000000;3;3500000;4;Pekerja Lepas;3;1;68
80;500000;6;2300000;2;Guru/Dosen;2;5;167
99;2500000;12;1800000;5;Wirausaha;5;5;52
77;2500000;10;4400000;2;Pedagang;4;5;28
93;2000000;8;4000000;0;Pekerja Lepas;5;1;188
25;2500000;16;2300000;2;Pedagang;2;0;125
77;500000;12;3500000;0;Pedagang;3;3;216
92;1200000;4;3000000;0;Guru/Dosen;2;6;45
95;1000000;16;1500000;1;Guru/Dosen;4;3;222
26;1800000;6;4600000;4;Wirausaha;3;5;295
21;1000000;4;1200000;5;Buruh;1;0;211
47;1600000;12;1200000;2;Pedagang;1;4;94
83;1600000;20;3000000;4;Buruh;5;0;107
45;1000000;4;2500000;2;Pedagang;4;3;116
71;1400000;12;4500000;5;Pedagang;1;2;61
37;2500000;16;2500000;3;Pekerja Lepas;1;0;242
25;1900000;5;3000000;4;Pekerja Lepas;4;2;242
31;500000;4;1800000;5;Wirausaha;1;4;273
53;1800000;3;1500000;0;Guru/Dosen;2;0;66
96;1900000;8;5000000;2;Pedagang;3;3;168
82;1200000;12;4500000;1;Guru/Dosen;5;6;86
68;1200000;4;1200000;3;Pedagang;3;1;59
27;700000;5;3000000;5;Pedagang;2;1;253
46;1600000;4;4000000;1;Wirausaha;3;1;175
75;3000000;4;3500000;0;Pedagang;2;1;200
53;700000;6;4000000;5;Pekerja Lepas;3;1;260
24;500000;4;3500000;0;Guru/Dosen;5;6;100
97;1800000;16;1500000;0;Pedagang;5;5;61
46;1200000;20;1800000;3;Wirausaha;2;0;271
56;3000000;12;2500000;1;Pekerja Lepas;4;6;33
37;1000000;20;4800000;0;Buruh;1;6;90
44;1900000;16;4500000;1;Wirausaha;4;0;106
46;500000;8;2500000;2;Buruh;3;1;288
98;2000000;8;1200000;3;Pedagang;2;5;190
84;1200000;4;5000000;4;Pedagang;4;2;77
66;1200000;4;5000000;3;Wirausaha;3;0;21
53;3000000;10;4500000;2;Wirausaha;5;5;245
90;1600000;4;4600000;0;Pedagang;1;3;266
48;500000;16;1800000;0;Guru/Dosen;2;0;169
89;1400000;10;4000000;4;Pekerja Lepas;1;3;260
92;1200000;4;2500000;5;Guru/Dosen;1;2;193
79;1400000;12;1500000;1;Buruh;4;5;237
66;1200000;6;2000000;1;Pekerja Lepas;1;4;7
45;1200000;6;1800000;5;Pedagang;1;4;40
98;500000;4;2500000;0;Guru/Dosen;3;6;160
53;3000000;8;3500000;3;Pedagang;4;2;229
62;1200000;4;1500000;1;Buruh;5;3;266
93;1800000;4;1500000;1;Buruh;5;1;9
81;1200000;8;1200000;5;Buruh;2;6;38
24;3000000;4;4600000;1;Buruh;1;3;299
23;500000;5;5000000;3;Guru/Dosen;4;1;142
64;1900000;6;2500000;1;Guru/Dosen;2;1;282
43;1500000;16;1800000;3;Pekerja Lepas;4;5;126
88;1200000;10;3000000;5;Pedagang;2;6;263
32;1200000;20;1200000;5;Pedagang;4;3;19
68;1400000;4;3500000;5;Pedagang;2;1;12
36;1400000;6;2000000;1;Wirausaha;1;0;20
66;1900000;12;4400000;3;Pedagang;5;4;55
97;1200000;6;4400000;5;Wirausaha;3;3;242
34;1800000;16;1500000;1;Wirausaha;2;0;289
24;1200000;8;4800000;2;Pedagang;1;5;198
81;2500000;8;4500000;0;Pedagang;4;1;212
54;1200000;5;4800000;2;Buruh;3;6;4
99;2500000;3;1500000;5;Guru/Dosen;2;2;37
27;3000000;10;5000000;4;Pedagang;1;0;46
97;500000;6;2300000;5;Pedagang;5;2;111
84;3000000;10;4500000;4;Wirausaha;4;6;230
70;3000000;4;2500000;0;Pedagang;2;6;273
49;1600000;5;4400000;2;Pedagang;1;0;173
79;700000;4;1200000;4;Buruh;5;5;253
91;3000000;3;4800000;0;Pekerja Lepas;5;1;16
53;1200000;10;3000000;1;Pedagang;2;5;152
25;700000;8;4500000;1;Buruh;4;3;37
67;500000;4;2500000;5;Pedagang;2;6;143
68;2000000;5;2500000;2;Guru/Dosen;1;0;38
59;500000;12;4400000;1;Guru/Dosen;2;2;18
53;1500000;3;1500000;4;Pedagang;1;4;70
55;1500000;16;3000000;3;Pekerja Lepas;4;4;28
100;500000;5;3000000;4;Buruh;4;5;242
88;1400000;5;3500000;2;Pekerja Lepas;3;0;73
99;2000000;8;1800000;2;Pedagang;1;3;73
90;2500000;8;1500000;3;Pedagang;2;2;29
74;1200000;5;4600000;4;Wirausaha;4;4;2
59;1400000;5;4600000;0;Pedagang;1;6;186
68;1000000;10;1800000;0;Pedagang;3;5;268
84;2500000;8;4400000;3;Pekerja Lepas;1;4;207
59;1200000;16;1500000;0;Pekerja Lepas;2;5;72
84;1500000;4;4500000;5;Pedagang;5;0;242
24;1200000;16;5000000;4;Buruh;4;2;256
74;1200000;3;2300000;2;Pekerja Lepas;2;3;274
59;1200000;5;3500000;1;Pekerja Lepas;2;6;223
92;3000000;10;1200000;3;Wirausaha;5;5;45
74;500000;12;5000000;2;Pedagang;4;3;46
59;1400000;16;5000000;4;Wirausaha;4;6;298
32;2000000;4;1800000;0;Pedagang;4;5;155
89;1900000;5;2500000;3;Pedagang;5;2;90
87;1400000;6;2000000;1;Pedagang;1;3;10
75;1900000;16;5000000;1;Pedagang;1;5;241
99;1200000;4;1500000;5;Guru/Dosen;5;2;238
58;1200000;3;2000000;2;Pedagang;1;0;80
61;1600000;10;2300000;1;Buruh;1;1;112
82;1400000;4;4500000;1;Pedagang;1;6;297
26;1500000;4;3500000;1;Pekerja Lepas;3;3;293
88;1000000;6;4000000;2;Wirausaha;1;3;37
94;2500000;16;4600000;5;Pedagang;2;6;77
84;1200000;10;4000000;5;Pedagang;5;6;184
84;1200000;5;4800000;1;Pekerja Lepas;4;1;191
36;1600000;10;3500000;0;Pekerja Lepas;1;6;163
40;3000000;5;2300000;5;Buruh;5;1;136
37;1000000;5;2300000;1;Buruh;2;6;45
37;700000;3;2000000;4;Pedagang;4;3;173
62;1200000;10;2000000;4;Wirausaha;4;0;268
30;1200000;4;2500000;5;Pedagang;5;2;136
63;1000000;6;4000000;1;Pedagang;1;6;165
35;1200000;5;4800000;2;Guru/Dosen;3;6;227
33;700000;20;2000000;3;Wirausaha;3;6;251
87;2000000;4;5000000;4;Pedagang;1;0;109
66;500000;4;5000000;4;Pedagang;4;4;112
34;1500000;3;1200000;4;Guru/Dosen;5;1;272
78;1000000;8;4600000;2;Pekerja Lepas;2;3;209
21;1000000;10;2000000;2;Pedagang;3;4;60
30;3000000;10;3500000;0;Pedagang;5;5;170
56;1000000;3;3000000;5;Wirausaha;4;1;240
100;1000000;10;3500000;2;Buruh;5;0;50
79;2500000;6;4800000;2;Pedagang;2;6;173
72;2500000;10;4800000;2;Pedagang;4;3;219
24;1900000;5;1800000;1;Pedagang;3;6;30
21;1400000;5;3500000;0;Pedagang;5;0;265
62;1200000;5;1500000;4;Wirausaha;5;2;235
92;1200000;12;1500000;1;Guru/Dosen;2;3;228
41;1600000;8;2300000;5;Pedagang;4;3;68
87;500000;20;4000000;0;Buruh;5;2;50
90;3000000;20;4500000;0;Pedagang;1;3;227
68;1600000;8;5000000;2;Pedagang;4;5;123
26;1200000;8;4400000;0;Wirausaha;4;5;156
73;2500000;12;1500000;0;Pekerja Lepas;3;5;220
88;1800000;16;4500000;4;Pedagang;3;6;124
77;1800000;8;5000000;2;Pedagang;2;1;1
51;3000000;5;2500000;1;Pedagang;3;1;257
61;1200000;6;1200000;1;Pekerja Lepas;4;5;215
89;1200000;4;4500000;3;Buruh;4;2;127
65;1200000;10;1800000;2;Pekerja Lepas;2;1;138
57;1000000;4;4400000;0;Wirausaha;3;3;244
51;3000000;4;1500000;5;Guru/Dosen;3;6;113
67;2000000;5;1500000;4;Pedagang;4;1;252
60;1800000;6;4800000;0;Guru/Dosen;2;4;138
93;1200000;5;1500000;0;Pedagang;4;2;269
79;1400000;6;3000000;3;Pekerja Lepas;5;2;226
51;1800000;16;3000000;4;Wirausaha;2;6;39
99;1200000;6;4800000;0;Buruh;3;2;199
26;500000;20;3000000;5;Buruh;2;2;130
100;1200000;10;1800000;2;Buruh;4;3;235
95;1500000;10;4000000;4;Pekerja Lepas;1;6;34
77;1000000;5;4500000;1;Pekerja Lepas;2;4;236
55;500000;20;2500000;3;Guru/Dosen;1;3;85
35;1900000;4;3000000;2;Buruh;1;5;244
65;1200000;6;4800000;4;Wirausaha;5;0;232
64;3000000;4;2000000;2;Guru/Dosen;5;0;7
96;2500000;4;1800000;2;Pedagang;3;1;295
75;500000;12;3500000;1;Buruh;2;6;272
21;1400000;8;2500000;2;Buruh;2;4;24
66;500000;8;4600000;2;Pedagang;2;5;22
97;1800000;10;3500000;0;Pekerja Lepas;5;4;21
39;1400000;12;3500000;4;Guru/Dosen;2;4;32
24;1600000;4;4000000;1;Buruh;2;0;114
38;1200000;10;4000000;4;Pedagang;2;4;288
83;1200000;10;4400000;2;Pedagang;3;1;273
59;1500000;10;3500000;0;Pedagang;5;0;101
34;1200000;16;4400000;4;Pedagang;4;5;264
41;1000000;10;4400000;4;Pedagang;3;4;300
51;1900000;10;4500000;0;Buruh;2;5;153
26;1200000;16;4400000;2;Wirausaha;1;2;262
73;1800000;10;4500000;1;Pekerja Lepas;3;6;187
97;2000000;20;1500000;1;Pedagang;5;5;202
68;1000000;10;4500000;1;Buruh;4;5;67
21;1400000;3;4800000;0;Guru/Dosen;5;6;159
38;1500000;4;3500000;1;Pedagang;2;4;290
38;1000000;5;4500000;5;Pedagang;2;0;100
70;1600000;6;4400000;0;Pekerja Lepas;2;2;130
32;3000000;6;4000000;5;Guru/Dosen;4;0;214
68;700000;6;4800000;2;Pekerja Lepas;1;5;0
38;500000;5;2500000;0;Pedagang;5;3;5
33;1200000;10;4400000;5;Pedagang;2;6;267
47;1200000;16;1200000;5;Pedagang;4;4;235
61;500000;4;4800000;2;Pedagang;2;0;218
97;1200000;8;1200000;5;Guru/Dosen;1;2;97
29;500000;4;2500000;1;Wirausaha;3;2;187
36;1900000;4;2300000;4;Pedagang;2;0;69
24;500000;8;4800000;2;Pedagang;5;6;297
92;500000;10;3000000;2;Pekerja Lepas;3;2;200
78;1800000;4;2300000;2;Guru/Dosen;4;0;71
40;2500000;4;3000000;4;Guru/Dosen;4;1;34
46;1600000;16;1500000;4;Wirausaha;2;4;156
94;1200000;16;3500000;5;Pedagang;5;5;160
81;700000;8;1800000;3;Guru/Dosen;1;2;86
38;1200000;8;4400000;2;Pekerja Lepas;4;3;10
85;500000;10;2500000;4;Pedagang;2;3;85
40;1000000;16;1800000;1;Pedagang;1;5;151
43;1600000;4;1500000;3;Wirausaha;3;6;128
76;2500000;4;4000000;3;Guru/Dosen;5;2;241
43;1500000;5;5000000;0;Pedagang;4;5;198
93;1500000;10;4400000;2;Pekerja Lepas;5;0;164
90;1000000;6;4800000;1;Pedagang;1;5;74
89;1400000;4;3000000;5;Wirausaha;3;5;150
21;1400000;16;2300000;3;Pekerja Lepas;5;6;11
66;500000;4;2500000;5;Wirausaha;1;2;137
98;1800000;6;4000000;1;Buruh;4;0;164
68;1600000;8;4000000;2;Pekerja Lepas;4;1;40
87;1200000;6;4800000;0;Wirausaha;2;2;87
30;500000;16;5000000;1;Wirausaha;4;0;138
63;1200000;6;5000000;2;Pedagang;5;5;256
56;1600000;16;5000000;2;Guru/Dosen;4;2;282
55;1200000;6;1200000;5;Pedagang;4;2;79
37;2500000;6;4400000;0;Pedagang;3;0;119
65;2500000;16;2000000;0;Pekerja Lepas;1;2;208
65;1200000;10;1800000;5;Pedagang;5;0;40
42;1200000;20;2000000;1;Guru/Dosen;1;1;199
69;1500000;12;2300000;5;Pekerja Lepas;2;0;31
91;500000;4;1800000;3;Pekerja Lepas;2;0;268
57;1200000;8;4600000;1;Guru/Dosen;3;1;135
63;700000;3;1200000;1;Buruh;2;1;39
83;1200000;12;4400000;4;Wirausaha;5;6;265
